,comment,like,time,title_list
0,"I don’t know what’s better, being back in Korea with some of the best fans in the world or sharing the stage with my brother Mako who crushed it! Rise forever  - Telle :) aka yours truly, the blonde guy",9.2K,4 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
1,that was a great performance!,120,4 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
2,shadow wizard money gang,43,4 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
3,我是中国人，我真的很喜欢你的评论。 我们很尊重一个男人，很少尊重一个女孩,7,4 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
4,You killed it man!! Both 2018 and today's performance,70,4 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
5,aka the guy who killed it as Viego in Pentakill 3,41,4 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
6,Seeing you two on stage made me so happyyyyy ! It made my day :D,19,4 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
7,You and Mako went crazy,24,4 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
8,You guys are the best! Rise before and forever will be my favorite Worlds hype song!,19,4 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
9,"Mako was awesome, but you're still the MVP",15,4 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
10,amazing!! <3,1,4 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
11,"A music video that breathes life into a song and paints a new realm before your eyes, akin to an enchanting journey through a world of colors and energies",28,9 hours ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
12,"4:05 PARANOIA by HEARTSTEEL7:09 Rise by Mako, The World Alive and The Glitch Mob9:42 GODS by NewJeans",1K,3 days ago (edited),"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
13,THX !!!!!!!!!!!!!!!,0,2 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
14,9:42 sykkuno!,2,2 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
15,mako wasnt drunk this time XD,13,2 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
16,00:00 Legends never die,3,2 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
17, @charlesa3505 Where did this come from? lol,1,2 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
18,"This is not legends never die original , it’s even better",0,2 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
19," @CliffordDLewis022  Worlds 2018, i read that mako had a canal root surgery and was on pain meds which had effects on his pronunciation. People were wondering if he was drunk while performing RISE back then",7,1 day ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
20, @charlesa3505  i was surprised when they performed 2018‘s worlds anthem. Mako really redeemed himself,2,1 day ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
21, @Vysia  Yeah just rewatched it so different from here and if it was the meds from teeth yeah you kind of wasted.,1,1 day ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
22, @Vysia Apparently he also drank to get through the pain,1,1 day ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
23,"Congrats to all the artists! Baekhyunee you made all of your fans really proud with this crazy live perf, loved your vocals and you crushed that choreo",1.4K,3 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
24,Exo- L proud of Baekhyun ️,22,3 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
25,We always support BaekhyunExo- L we are one ,18,3 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
26,i do agreed on this.. my fav somg by far & i love to sing while i was on a shower,6,2 days ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
27,Indeed,5,1 day ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
28,sadly only dance show nothing more,0,16 hours ago (edited),"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
29,I know right I was like is that baekhyun,0,13 hours ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
30," @irldeadlycommander this a joke only dance you did not listen to his powerful singing while dancing, or you do not understand anything about singing",1,8 hours ago,"마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식 ft. NewJeans, HEARTSTEEL 등!"
