,comment,like,time,title_list
0,손흥민은 진짜 좋아하지 않을 이유가 없다...,3.5K,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
1,축구도 잘하는데 인터뷰를 너무 잘함,178,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
2, @ltgee233  인터뷰도 잘하는데 영어도 잘함,157,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
3,우리흥 월드컵 한번더가야지??,94,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
4, @bangbig7199 영어도 잘하는데 인성도 좋음,129,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
5,스포츠에서 서로에 대한 존중은 필수입니다...ㅜ,48,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
6, @user-ly6dx9qi4i  인성도 좋은데 축구를 대하는 마인드도 좋음,103,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
7,다른거 없고 예의있고 축구잘하는 한국인이니까 좋아한다  그게다다 ~,36,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
8,축구를 대하는 마인드도좋은데 독일어도 잘함,79,2 days ago (edited),"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
9, @user-bf6rr2xn4p 독일어도 잘하는데 잘생김,77,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
10,손까들 손흥민이 골 넣어서 싫었겠다,39,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
11,영어나 한국어나 최고 수준의 인터뷰이다. 이번 인터뷰는 정말 솔직 담백하면서도 듣는 이로 하여금 전혀 기분 나쁘지도 않게 가슴에 와닿는 인터뷰를 함에 너무나 존경스럽고 감동스럽다.,494,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
12,이젠 둘이서 광고하네 ㄷㄷ,0,1 day ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
13,한국쪽표를 못구해서 중국 홈팀 응원석에서 응원했습니다.. 중국홈 많은 야유 속에서도 노련함과 실력으로 누른 우리 축구팀들 정말 자랑스럽고 외국 생활하는 저한테 많은 위로가 되었습니다 손흥민선수 경기장에서 응원하러온 한국팬들한테 마지막까지 홀로 박수쳐주고 얼굴 비춰주는 모습에 너무 감동했네요 손흥민 선수 앞으로 앞길을 응원합니다 수고많았습니다,836,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
14,"우리 대표팀의 멋진 플레이가 위로가 되셨다니 정말 다행입니다. 타지생활 타향생활이 힘드실텐데, 항상 기운내시고 조국에서 응원을 보냅니다. ",61,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
15,암표 가격이...???,1,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
16,무사히 살아돌아오셨군요.. 다행입니다.,63,1 day ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
17,헐 안쫓겨나시고 무사히 돌아오셔서 다행입니다 토트넘 유니폼 입은 사람 몇명 나가라고 막 그러던데ㅋㅌㅋㅋㅌㅠㅠ,24,1 day ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
18,뚜드려 맞는거 생각했지만 아니라 다행이네요 ㅠ free tibet,1,1 day ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
19, @realblue2001  저는 중국인 친구한테 샀습니다 360위안 한화로 6만원정도겠네요,0,1 day ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
20, @aline9190  제 바로 앞쪽이였는데 경기장 밖에서도 뚜드려 맞더라구요 이나라 매너 개판입니다 ~ 국가부를때도 야유하고 전 어차피 중국이 못이길걸 알기에 그냥 웃고 혼자 애국가 불렀네요 같이간 중국 친구한테 너네 어차피 질건데 왜저러냐고 한마디 해줬네요 ㅎ (친한친구입니다) 손흥민 선수 골넣었을때 소리질렀는데 생각해보니 아찔했네요 ..ㅎㅎ,19,1 day ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
21, @king_xx_hurts_ 그 토트넘유니폼 중국인이였는데 중국인이 중국인 때리구 욕하길래 즐겁게 관전 했네요 ~ㅎㅎ,6,1 day ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
22,영국 교환학생 시절에도 홈석에 원정팬 쳐 기어들어와서 욕쳐먹도 가드 와서 끌고가는 상황 벌어지면 99프로 한국인이었는데 제발 나라 망신좀 적당히 시켜라. 홈 원정 괜히 구분해놨나. 면상 난도질하고싶어지네. 당시에 한국인들은 왜 저러냐고 하도 다른 나라애들한테 잔소리들어서 아직까지 열받네. 최소한 한국에서 축구 직관 한번이라도 가봤으면 그런짓하면 난리나는거 알텐데.,8,1 day ago (edited),"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
23,"독일어,영어도 잘하고 인종차별도 견디면서 최정상까지 온 노력형 선수",178,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
24,팬들에 대한 이야기를 할 때 살짝 눈가가 촉촉해진 것을 보니 팬들을 향한 마음도 얼마나 진심인지 느껴지네요... 손흥민 선수 다치지 말고 오래오래 행축하세요!!! 응원합니다~~~,322,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
25,"자신이 득점한 공로를 항상 다른 선수에게 돌리며, 팀 덕분이였다고 말하는 손흥민. 자랑스럽다.",67,1 day ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
26,"손흥민을 가진 국민으로서, 동시대에 살고 있다는 것만으로도 무한한 행복감을 느낌니다. 항상 다치지 않고 행복한 축구할 수 있도록 기원하고 응원하겠습니다.",1.6K,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
27,스포츠에서 서로에 대한 존중은 필수입니다...ㅜ,7,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
28,아니 근데 썸네일 기가 막힌걸 쓰셧네..,1,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
29,오늘 정말 놀라웠던게..중국 홈 관중석에서 토트넘 유니폼 입고 손흥민 응원하는 중국 남자애들..한국 유니폼에 태극기 펼치고 응원하는 중국 여자애들..얘들은 이강인 팬인듯...나는 이게 더 충격이였음,8,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
30,윤석열보다 손흥민이 위대하다,11,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
31,요즘 뭐하나 했더니 드디어 볼수있구나요번에 하나 터졌던데 보신분?챙기시길바랄께요 ㅎ,0,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
32,니가 가졌냐?,0,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
33,축협과 한준희 홍명보 같은 놈들 때문에 손흥민의 성장이 더뎌졌지,1,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
34, @team2787 마음에 저장했나봐. ㅋㅋ. 무한한 행복까지 느낀다니.,0,2 days ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
35,"한국의 뿌리는 중국이라는건역사적으로 다 알것이다.수천년간 호형호제하며 형,동생사이인데 너무들 욕하지말자",0,1 day ago,"쏘니 ""저 막을 수 있단 말에 기분 나빠서 '쉿!' 했어요"""
