,comment,like,time,title_list
0,"진짜 차분하시다,,, 요정님이 계속 놀리시는데도 타격감 1도 없으시고 웃으시는데 그저 대왕러블리,,,,",990,4 days ago,"[sub]화내서 귀엽고, 잘 먹어서 귀엽고, 귀여워서 귀엽고, 웃겨서 귀엽고...(더보기)"
1,제모지상주의 1화박형식:으악!재발날그만좀게롭혀!!일진들:더러운녀석!너가왁싱할때까지,2,3 days ago,"[sub]화내서 귀엽고, 잘 먹어서 귀엽고, 귀여워서 귀엽고, 웃겨서 귀엽고...(더보기)"
2,조근조근 무기력하게 말하는게 너무 귀여움ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,232,3 days ago,"[sub]화내서 귀엽고, 잘 먹어서 귀엽고, 귀여워서 귀엽고, 웃겨서 귀엽고...(더보기)"
3,정말 아름답다라는 말밖엔 안나오네… 웃는것도 발투 목소리도 너무 좋다,42,1 day ago,"[sub]화내서 귀엽고, 잘 먹어서 귀엽고, 귀여워서 귀엽고, 웃겨서 귀엽고...(더보기)"
4,신민아씨 너무 착해요 ㅜㅜ조용히 자기 할 얘기 다함 ㅋㅋ배우로써 카멜레온같은 모습보여줘서 좋아요,118,2 days ago,"[sub]화내서 귀엽고, 잘 먹어서 귀엽고, 귀여워서 귀엽고, 웃겨서 귀엽고...(더보기)"
5,민아님 엄청 착하네요. 배려심도 깊고 참 착하고 선량하고 좋은 사람^^,77,2 days ago,"[sub]화내서 귀엽고, 잘 먹어서 귀엽고, 귀여워서 귀엽고, 웃겨서 귀엽고...(더보기)"
6,착하다고 하더라구요기부 선행을많이한데요,0,18 hours ago,"[sub]화내서 귀엽고, 잘 먹어서 귀엽고, 귀여워서 귀엽고, 웃겨서 귀엽고...(더보기)"
7,신민아는 이미지소비가 심하지않고 차분해서 신비로운 뭔가가 있음,469,4 days ago,"[sub]화내서 귀엽고, 잘 먹어서 귀엽고, 귀여워서 귀엽고, 웃겨서 귀엽고...(더보기)"
8,"영상보는 내내 나도 모르게 미소가 ㅎㅎㅎ 영상 처음부터 끝까지 신민아님은 슈퍼 러블리하시고 ""나 얘랑 친해"" 하는 요정님의 뿌듯해하는 모습도 러블리하네요눈호강이 이런거구나 싶네요 감사합니다",67,2 days ago,"[sub]화내서 귀엽고, 잘 먹어서 귀엽고, 귀여워서 귀엽고, 웃겨서 귀엽고...(더보기)"
9,무해하고 사랑스럽네요 ... 오히려 본연의 모습을 보니 더 인간적이고 사랑스러워요 ! 정말 자주자주 보고싶어요 :),194,4 days ago,"[sub]화내서 귀엽고, 잘 먹어서 귀엽고, 귀여워서 귀엽고, 웃겨서 귀엽고...(더보기)"
