,comment,like,time,title_list
0,"English, Japanese, and Indonesian subtitles will be added within 48 hours. 1:47 조진웅 15kg 증량 2주안에 삽가능한 이유2:54 혼자 와인 원샷한 한효주",394,7 days ago,(SUB) “다음 스케줄 안 갈래“ 차승원 씨 당신은 이 팀의 연장자입니다 조진웅 한효주 오승훈 씨 보고만 있지 말고 말려주시죠 / [문명특급 EP.318]
1,ditungguuuuuuuu !!! love jaejae!!!! ^^,2,7 days ago,(SUB) “다음 스케줄 안 갈래“ 차승원 씨 당신은 이 팀의 연장자입니다 조진웅 한효주 오승훈 씨 보고만 있지 말고 말려주시죠 / [문명특급 EP.318]
2,조진웅도 아는 쥿댐 진웅이옴 ㅋㅋㅋㅋㅠㅠ 독전2 하팅,1,7 days ago,(SUB) “다음 스케줄 안 갈래“ 차승원 씨 당신은 이 팀의 연장자입니다 조진웅 한효주 오승훈 씨 보고만 있지 말고 말려주시죠 / [문명특급 EP.318]
3,"와아아, 기다릴게요 ",0,7 days ago,(SUB) “다음 스케줄 안 갈래“ 차승원 씨 당신은 이 팀의 연장자입니다 조진웅 한효주 오승훈 씨 보고만 있지 말고 말려주시죠 / [문명특급 EP.318]
4,Udah 1hari masih aja belum keluar subtitle nya??? Bener bener nggak tahan alhasil nonton dg bahasa kalbu,3,6 days ago,(SUB) “다음 스케줄 안 갈래“ 차승원 씨 당신은 이 팀의 연장자입니다 조진웅 한효주 오승훈 씨 보고만 있지 말고 말려주시죠 / [문명특급 EP.318]
5, @emaknya_alice  wahhh iya yaaakkk.. tumben jaejae?? Knp kah?? Aq sampe lupaaa..,0,6 days ago,(SUB) “다음 스케줄 안 갈래“ 차승원 씨 당신은 이 팀의 연장자입니다 조진웅 한효주 오승훈 씨 보고만 있지 말고 말려주시죠 / [문명특급 EP.318]
6,Its been 48 hours,14,5 days ago,(SUB) “다음 스케줄 안 갈래“ 차승원 씨 당신은 이 팀의 연장자입니다 조진웅 한효주 오승훈 씨 보고만 있지 말고 말려주시죠 / [문명특급 EP.318]
7, @just9odhel  biasanya sehari udah ada loh..,0,5 days ago,(SUB) “다음 스케줄 안 갈래“ 차승원 씨 당신은 이 팀의 연장자입니다 조진웅 한효주 오승훈 씨 보고만 있지 말고 말려주시죠 / [문명특급 EP.318]
8,waiting for engsub..,1,5 days ago,(SUB) “다음 스케줄 안 갈래“ 차승원 씨 당신은 이 팀의 연장자입니다 조진웅 한효주 오승훈 씨 보고만 있지 말고 말려주시죠 / [문명특급 EP.318]
9,eng sub isnt uploaded yet ,1,5 days ago,(SUB) “다음 스케줄 안 갈래“ 차승원 씨 당신은 이 팀의 연장자입니다 조진웅 한효주 오승훈 씨 보고만 있지 말고 말려주시죠 / [문명특급 EP.318]
