,comment,like,time,title_list
0,완패 뒤 난리 난 중국 현지 반응 --> https://youtu.be/PZvpDXhtbU8?si=9ZwJFWIoLeg8-Uft,76,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
1,제모지상주의 1화박형식:으악!재발날그만좀게롭혀!!일진들:더러운녀석!너가왁싱할때까지,1,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
2,옛날에 일본이랑 할때도 박지성 나오면 일본 국대들이 쳐다보곤 그랬는데..정말 손은 슈퍼스타네.,1,1 day ago (edited),중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
3,13년간 대한민국 축구를 지켜주고 매순간 최선을 다하는 손흥민 선수에게 찬사를 보냅니다.언제 국가대표를 은퇴하더라도 손흥민 선수는 칭찬받아야 마땅합니다.,735,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
4,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]=들려서 어딘지 보고 가거라=,0,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
5,공감입니다,4,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
6,제모지상주의 1화박형식:으악!재발날그만좀게롭혀!!일진들:더러운녀석!너가왁싱할때까지,1,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
7,정말 너무 고생하는 우리 손흥민 선수레전드로 남아 평생 기억 되었으면 좋겠습니다,3,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
8,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]=들려서 어딘지 보고 가거라==,0,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
9,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]=들려서 어딘지 보고 가거라==,0,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
10,동감입니다 ,1,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
11,"자신을 비하하는 중국인들 발언들에 실력으로 보여주고,  끝난후엔 중국선수들 인간적으로 다가가고, 팬들에게는  마음으로 다가가는 선수..진정 승리가 뭔지 실력이 뭔지 진심이 뭔지 인성이 뭔지 보여주는 울 대한민국 캡틴 손흥민  손흥민선수가  사랑합니다.대한민국이란 글을 보고 뭉클했다... 대한민국 사랑합니다~^^",1K,1 day ago (edited),중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
12,한국네티즌들도 보고배워야함 악플좀 그만싸지르고 제발 겸손하길,48,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
13, @m855gt2   그러게요 허구허날 중국 까는 유투버 ㅋㅋ,11,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
14,그건 기자들하고 양국 팬들만 그래 선수들 끼리는 그런거 별루없어... 착각들 하지말어,4,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
15, @user-kc7wq4yi1v  경기중 우레이가 손흥민 세레머니에대해 팔뚝 잡고 당기며 따지는것못봤습니까? 같은선수끼리  동변상련이라 대부분 그렇지않지만  .가끔 그런선수들있음,4,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
16,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]=들려서 어딘지 보고 가거라=,0,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
17, @plum5019  타이완 넘버원,1,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
18, @m855gt2 너 중국인이냐?? 저 경기끝나고 손흥민 유니폼 입었다는 이유로 중국인들끼리 쳐 싸우고 쓰레기통에유니폼 버리고 난리도 아니었다는 뉴스는 안 봤나보네ㅋㅋㅋ,1,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
19,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]=들려서 어딘지 보고 가거라==,0,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
20,이런게 품위다...참 대한민국 국민으로써 손흥민선수를비롯한 대한민국 대표 선수들이 너무자랑스럽고 멋있다... 실력과 인격을 모두 갖춘선수들 멋있다~,268,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
21,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]=들려서 어딘지 보고 가거라=서둘러요,0,1 day ago,중국 선수 안아주고 중국 관중에게 인사하고! '손흥민 클래스'
