,comment,like,time,title_list
0,공부하고 나온거 자체가 비즈니스 매너임박진영은 정말 하고 싶은거 즐기면서 하고 또 그걸 잘 해내는 진정한 프로…다음날 출근하기 싫은 직장인으로서 너무 멋지고 또 부럽네요,1K,4 days ago,[한글자막] JYP에게 게임을 묻다
1,"주위 사람들이 편하게 일하게 하기위해 노력하는 리더라니 ,, 피식쇼를 보면서 감동을 다 받네요 . 높은 위치에서도 겸손하고 노력하는 모습이 너무 멋있다고 느껴져요",1.2K,4 days ago,[한글자막] JYP에게 게임을 묻다
2,겸손하긴한데 사람도 ㄱㅊ고 근데 poo jur은 좀 아니라고생각함,4,4 days ago,[한글자막] JYP에게 게임을 묻다
3,전설의히어로 2화나:젠장꼬맹이한태발리다니!에베레스트산으로수련을떠나자!,0,4 days ago,[한글자막] JYP에게 게임을 묻다
4,박진영 진짜 멋있음 ..ㅠㅠ,0,3 days ago,[한글자막] JYP에게 게임을 묻다
5,근데 강력한 한방이 없네하이브 아이돌들은 잘나가는데 요즘 JYP 아이돌들은 어떤가 질문을 했으면 어떤 답이 나왔을지 ?,0,2 days ago,[한글자막] JYP에게 게임을 묻다
6,경상도 애들은 윤석열을 자랑스러워 하는게 느껴진다. 진짜 치가 떨림. 이완용이 국짐에 있어도 뽑을 놈들임.,0,1 day ago,[한글자막] JYP에게 게임을 묻다
7,박진영은 진짜 대단한 사람이네.. 본인이 나가는쇼 MC들 기본적인 신상파악을 다해버리네.. 멋져,2.7K,4 days ago,[한글자막] JYP에게 게임을 묻다
8,구원받아서 그럼,110,4 days ago,[한글자막] JYP에게 게임을 묻다
9, @user-ci7lb9un7y zㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,20,4 days ago,[한글자막] JYP에게 게임을 묻다
10,너I이버 픽하늘소 치면 합법프료토로 월1000씩 벌게해주는애 나옴 ㅋㅋㄹㅇ 스포츠개잘맞춤 찾아가서 돈버셈,4,4 days ago,[한글자막] JYP에게 게임을 묻다
11,ENFJ들의 공통점 항상 남들과 다르게 준비되어 있음.,43,4 days ago,[한글자막] JYP에게 게임을 묻다
12,근데 저 목걸이는 뭐냐,4,4 days ago,[한글자막] JYP에게 게임을 묻다
13, @user-ek5jz2gu6j  누가보면 박진영 성공한 이유중 하나가 이 유사과학 하고 연관있는줄알겄네 ㅋㅋㅋㅋ,29,4 days ago,[한글자막] JYP에게 게임을 묻다
14,밑에 직원이 몇명인데 알아서 챙기지,5,4 days ago,[한글자막] JYP에게 게임을 묻다
15, @JAKE-ty4ct  enfj 최고 아웃풋 박진영,5,4 days ago,[한글자막] JYP에게 게임을 묻다
16,반무당이라 그럼,0,3 days ago,[한글자막] JYP에게 게임을 묻다
17,박진영 진짜 개간지...와 왜이리 멋있냐...칠순까지 쭉 하셨으면...환갑이실때 꼭 공연보러 갈게요 이번 곡 대박나셔라,960,4 days ago,[한글자막] JYP에게 게임을 묻다
18,전설의히어로 2화나:젠장꼬맹이한태발리다니!에베레스트산으로수련을떠나자!,1,4 days ago,[한글자막] JYP에게 게임을 묻다
19,이젠 하다하다 피식쇼에 박진영 등장이라... 피식대학 섭외력 진짜 폼 미쳤네...ㅎㄷㄷ,2.6K,4 days ago (edited),[한글자막] JYP에게 게임을 묻다
20,"[[ 롯리 햄벅 깁티 1OOOO짜리]]올려놓앗으니 아무나 써요 많아영!!!>,<",0,4 days ago,[한글자막] JYP에게 게임을 묻다
21,이미 손흥민에서 게임 끝,83,4 days ago,[한글자막] JYP에게 게임을 묻다
