,comment,like,time,title_list
38,페이커가 갑자기 왜나와 88488번봐도 이해가안되네,0,5 days ago,옥지의 성형 ~!
39,세종대왕님.. 저의 불찰입니다,0,4 days ago,옥지의 성형 ~!
40, @imhansomeddosodkds223  그냥 그런 밈임. 개 뜬금없이 숭배하는거,0,4 days ago,옥지의 성형 ~!
41,요즘 심각한 외모비판의 악성댓글들을 다룬 이번편 너무 인상깊습니다.마지막 에필로그 없이 끝났으면 웃기기만 하고 잊었을 것 같은데 에필로그 덕분에 작가님이 의도를 알 수 있었습니다.영향력 있는 누군가가 나서서 일침을 해주면 어느 누구는 반성을 하게 되겠죠.늘 잘 보고 있습니다. 화이팅 하세요,51,2 days ago,옥지의 성형 ~!
42,진짜 실망시킨 적이 없다 ㅋㅋㅋㅋㅋㅋㅋ너무 행복해... 믿고보는 빵상,2.7K,8 days ago,옥지의 성형 ~!
43,"[[ 롯리 햄벅 깁티 1OOOO짜리]]올려놓앗으니 아무나 써요 많아영!!>,<",0,8 days ago,옥지의 성형 ~!
44,깜짝이야,1,8 days ago,옥지의 성형 ~!
45, @user-lm3pg7oo8p  도플갱어..?,2,8 days ago,옥지의 성형 ~!
46,깨랑까랑?,4,8 days ago,옥지의 성형 ~!
47,진짜 긔냥 ㅈ 같이 만드는구나 ㅡㅋㅋㅋㅋ,0,8 days ago,옥지의 성형 ~!
48,ee,0,7 days ago,옥지의 성형 ~!
49,[ 대주고 가는 유부 많은곳 찾았다 ]=들려서 어딘지 보고 가=,0,7 days ago,옥지의 성형 ~!
50,외모지상주의의 대한민국을 비난하면서진정으로 사랑하고 곁에 둬야하는 사람은 외모를 다 떠나서 사랑하는 사람이란건데작가님의 의도를 아는 사람이 몇이나되려나이번편도 재밌게 봤습니다,489,8 days ago (edited),옥지의 성형 ~!
51,,0,8 days ago,옥지의 성형 ~!
52,???:풍자 지린다 ㅋㅋ,10,8 days ago,옥지의 성형 ~!
53,사랑을 택한 빵빵이 ㅠㅠ,1,7 days ago,옥지의 성형 ~!
54,[ 대주고 가는 유부 많은곳 찾았다 ]=들려서 어딘지 보고 가=,0,7 days ago,옥지의 성형 ~!
55, @StephenieRovero 아 좀 하지마라 아줌마요,0,6 days ago,옥지의 성형 ~!
56,어쩐지 성형후 빵빵이 박태준 닮았더라,0,6 days ago,옥지의 성형 ~!
57,뭐 그렇게 해석을 잡으셨으면 비난이라고 말을 해야했나요?비난은 영상의 질과 격이 떨어질때 쓰는말 아니던가요? 잘 알겠습니다,0,5 days ago,옥지의 성형 ~!
58," @user-zx1nb5wd7l   음 너무 생략해버렸나요 지어낸건 없는데요;님이 비난이라고 한거는 님이 이런 해석을 하셨으면 비판에 가깝지않겠냐는 소리에요.비난은 단순 비속어, 욕설로 의미보다는기분나쁘라고 하는 소리로 이 영상같은경우",0,5 days ago (edited),옥지의 성형 ~!
59, @user-zx1nb5wd7l  음 굳이 영상과 다르다고 말하긴했는데 뭔가 역설적으로 꼬아둔 느낌입니다.,0,5 days ago,옥지의 성형 ~!
60,이번 편은 서로 매정한것 없이 너무 달달해서 행복하다 ㅠㅠ솔직히 저번에 빵빵이 보고 푸바오 대신 가라고 한 장면에서 이 영상의 옥지 모습은 눈꼽만큼도 찾을 수 없음 ㅋㅋㅋ,178,8 days ago,옥지의 성형 ~!
61,ee,1,7 days ago,옥지의 성형 ~!
62,이번편은 웃기면서도 교훈을 얻는 영상이다 진짜..,137,7 days ago,옥지의 성형 ~!
63,ㅇㄴ,0,1 day ago,옥지의 성형 ~!
64,작가님의 메세지도 좋네요! 외모지상주의에 대한 간접적 비판과 마지막 엔딩에 존중으로 클로즈업까지 ! 서로 존중하는 sns 문화를 바라셨군요 ,429,8 days ago,옥지의 성형 ~!
65,진짜 이번편은 손에 꼽을만큼 레전드다 ㅋㅋㅋㅋ,200,8 days ago (edited),옥지의 성형 ~!
66,1:44 ㅋㅋㅋㅋㅋ,0,3 days ago (edited),옥지의 성형 ~!
67,대체 4분동안 킬포가 몇개얔ㅋㅋㅋㅋㅋㅋㅋㅋ빵빵이 목소리 폼 미쳤다,1.2K,8 days ago,옥지의 성형 ~!
68,헤헤,9,8 days ago,옥지의 성형 ~!
69,왜 목소리가 들리냐 @bbangbbang_e ,10,8 days ago,옥지의 성형 ~!
70,2분동안 4분의 동영상을 본 님이 더 ㄹㅈㄷ,4,8 days ago,옥지의 성형 ~!
71,옥지 얼굴 미쳤다,1,8 days ago,옥지의 성형 ~!
72,ㅇㅈ,2,8 days ago,옥지의 성형 ~!
73, @Kiwiman_Gaming  2배속으로 봄,3,8 days ago,옥지의 성형 ~!
74,15분만에 157개 ㄷㄷ,2,8 days ago,옥지의 성형 ~!
75,"빵빵이 너무 귀엽다. 이런 귀여움을 감추고 롤만 열심히 하며, 페이커는 노력과 실력으로 롤드컵 우승전을 준비하고 있어 세삼 대단하게 느껴진다.",3,6 days ago,옥지의 성형 ~!
76,ㅇㅈㅈㅈㅈㅈㅈㅈㅈㅈㅈㅈ,0,1 day ago,옥지의 성형 ~!
77,"작가님 진짜 이 그림체,이 목소리,이런 스토리 절대 잃지 마세요",25,7 days ago,옥지의 성형 ~!
78,[대주고 가는 유부 많은곳 찾았다]들려서 어딘지 보고 가,0,7 days ago,옥지의 성형 ~!
79,"ㅋㅋㅋㅋㅋㅋㅋㅋ진짜 왜케 시간순,인기순 이랑 인스타 악플까지 왜케 갈수록 디테일이 높아지냐구여.. ㅋㅋㅋㅋ진짜 ㅜㅜ최고예요 빵빵이 옥지 학원에서 주는 책 표지로 되있는데 ㅋㅋㅋ그 책 만큼은 절대 안버릴만큼 나도 내 주변친구들도 다 빵빵이 좋아하는데...팝업스토어 못간게 한이다 진짜 ...",17,5 days ago,옥지의 성형 ~!
80,ㅇㅈ,0,1 day ago,옥지의 성형 ~!
81,빵빵이 악악거리는거 졸귀네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,56,8 days ago,옥지의 성형 ~!
82,[대주고 가는 유부 많은곳 찾았다]들려서 어딘지 보고 가,0,7 days ago,옥지의 성형 ~!
83,수능끝나고 보려고 아껴뒀는데 공허한 마음이 싹 사라지네여ㅎ 빵빵아 항상 고마워 ㅋㅋ,7,7 days ago,옥지의 성형 ~!
84,ㅇㅈ,0,6 days ago,옥지의 성형 ~!
85,이제는 빵빵이로 드라마한편을 뚝딱 만들어내시는 작가님 진짜ㅋㅋㅋㅠㅠㅋ,478,8 days ago,옥지의 성형 ~!
86,"[[ 롯리 햄벅 깁티 1OOOO짜리]]올려놓앗으니 아무나 써요 많아영!!>,,<",0,8 days ago,옥지의 성형 ~!
87,재밌으면서 교훈까지 챙기는 작가님..,27,8 days ago,옥지의 성형 ~!
88,ㅇㅈ입,0,5 days ago,옥지의 성형 ~!
89,진짜 센스 ㅈ된다... 따라갈 수 없는 의식의 흐름까지 완벽하다 ㄹㅇ,35,8 days ago,옥지의 성형 ~!
90,[대주고 가는 유부 많은곳 찾았다]들려서 어딘지 보고 가,0,7 days ago,옥지의 성형 ~!
91,"근대 진짜 옥지 빵빵이 논란,사고 없이 이대로 쭉쭉 갔으면 옛날 칩 보던 것 처럼 ㄹㅇ 조회수 쫙쫙 잘 나오고 재밌게 잘 봄 ㅋㅋ",5,4 days ago,옥지의 성형 ~!
92,ㅋㅋ,0,1 day ago,옥지의 성형 ~!
93,아 울다가 바로 포즈잡는거 개 웃기네 ㅋㅋㅋㅋㅋㅋ,50,8 days ago,옥지의 성형 ~!
94,[대주고 가는 유부 많은곳 찾았다]들려서 어딘지 보고 가,0,7 days ago,옥지의 성형 ~!
95,진짜 빵빵이 찐사랑이고 빵빵이의 일상 보면서 약간 많은 생각이 나게 한건 이게 처음인듯 너무 좋음,0,8 days ago,옥지의 성형 ~!
96,진짜 킬포가 샐수 없을만큼 너무 많다 작가님  폼 미치셨네 그냥.,754,8 days ago,옥지의 성형 ~!
97,"[[ 롯리 햄벅 깁티 1OOOO짜리]]올려놓앗으니 아무나 써요 많아영!!>,,,<",0,8 days ago,옥지의 성형 ~!
98,진짜 미친것같아요,1,8 days ago,옥지의 성형 ~!
99,질질 새네요,1,8 days ago,옥지의 성형 ~!
100,냥,0,8 days ago,옥지의 성형 ~!
101,작가님 잡아놓고 매일매일 그리게하고싶다 너무 힐링입니다!!,40,8 days ago,옥지의 성형 ~!
102,[대주고 가는 유부 많은곳 찾았다]들려서 어딘지 보고 가,0,7 days ago,옥지의 성형 ~!
103,캬 분량 빵빵하네 ㅋㅋㅋㅋ 교훈까지 주고빵빵옥지는 진짜 찐사랑이다,18,8 days ago,옥지의 성형 ~!
104,[대주고 가는 유부 많은곳 찾았다]들려서 어딘지 보고 가,0,7 days ago,옥지의 성형 ~!
105,이번편은 진짜 사람들 많이 봤으면 좋겠다,3,8 days ago,옥지의 성형 ~!
106,수능 하루 전이라고 영어듣기브금으로 시작해주는 센스~ 잘 보고 올게요 빵빵씨 덕분에 올 한해 잘 버텼어요!,37,8 days ago (edited),옥지의 성형 ~!
107,No matter what these two goofies will always deserve each other ,3,8 days ago,옥지의 성형 ~!
108,편마다 재밌게 그려주시는 빵빵이작가님께 감사합니다 ,351,8 days ago,옥지의 성형 ~!
109,와 들어오자마자 영듣 시작 소리 들려서 순간 내가  진짜 돌아버린 줄 알았다... 바로 경각심 일깨워주는 빵빵이 셤 잘...보고 올게요...,20,8 days ago,옥지의 성형 ~!
110,ㅈㅅ,0,5 days ago,옥지의 성형 ~!
111,원주율 틀린 거까지 완벽하다 진짜ㅋㅋㅋㅋ,2,7 days ago,옥지의 성형 ~!
112,ㅇㅈ,0,1 day ago,옥지의 성형 ~!
113,영상 마지막에 존중 글자 확대되는것까지 진짜 이번영상은 웃기면서 교훈을 주는 영상이다,10,8 days ago,옥지의 성형 ~!
114,아 이번편 진짜 줜나 웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,8 days ago,옥지의 성형 ~!
115,작가님 방에 가둬놓고 1일 2영상 매일 만들게 하고싶다 ㅋㅋㅋㅋㅋ,161,8 days ago,옥지의 성형 ~!
116,영상좀 자주 올려주세여 건강챙기시면서 ^^~~,1,8 days ago,옥지의 성형 ~!
117,진짜 누가 따라갈수있을까ㅋㅋ이주용은 최고다,2,8 days ago,옥지의 성형 ~!
118,ㅋㅋㅋㅋㅋㅋㅋ진짜 이 병맛은 초심을 잃지를 않네,1,8 days ago,옥지의 성형 ~!
119,우울할 때 마다 빵빵이 영상 보면 기분이 좋고 행복해짐,7,7 days ago,옥지의 성형 ~!
120,세모 옥지는 갈수록 커여워지는데ㅋㅋㅋㅋㅋㅋㅋ,6,8 days ago,옥지의 성형 ~!
121,마지막 엔딩 크래딧 쓸데없이 개현실적이네 ㅋㅋㅋㅋㅋㅋㅋ 댓글 인기순은 칭찬 한가득인데 최신순은 욕 한가득ㅋㅋㅋㅋㅋ,3,7 days ago,옥지의 성형 ~!
122,아 갈수록 졸라 웃기네 진짜ㅠㅠ 안 웃긴 순간이 없음 진짜,174,8 days ago (edited),옥지의 성형 ~!
123,진짜 작가님 그림만 그리게하고 스토리만 짜게 하고싶닼ㅋㅋㅋㅋ,7,8 days ago,옥지의 성형 ~!
124,빵빵이랑 옥지 너무 귀엽다ㅠㅠ,3,8 days ago,옥지의 성형 ~!
125,사람을 겉모습만 보고 판단하는 현대사회를 풍자하는 빵빵이 ㅠ 넷플이랑 디즈니플러그에 정규방송됐으면,1,7 days ago,옥지의 성형 ~!
126,이주용은 천재가 확실하다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,11,8 days ago,옥지의 성형 ~!
127,진짜 가둬놓고님 작가 매일 그리게 하고싶다 ㅠㅠㅠㅠㅠㅠ,4,8 days ago,옥지의 성형 ~!
128,아 진짜 악악 거리는 거 왤캐 웃긴데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 작가님 폼 미쳤다 하…,311,8 days ago,옥지의 성형 ~!
129,룰루야......,1,8 days ago,옥지의 성형 ~!
130,님 마지막 ... 이거 왜 떠 있는 거 처럼 보임 ?,0,8 days ago,옥지의 성형 ~!
131,"[[ 롯리 햄벅 깁티 1OOOO짜리]]올려놓앗으니 아무나 써요 많아용!!>,<",0,8 days ago,옥지의 성형 ~!
132,이번 편은 교훈이 담긴 영상이네요! 여태까지 장난스럽고 재밌는 영상이었다면 이번엔 거기에 타인을 겉모습만 보고 함부러 대하지 말고 타인을 항상 존중하자 하는 교훈 까지 얻게 해주시다니…감동입니다…,11,8 days ago,옥지의 성형 ~!
133,아니 하나하나 예측을할수가없네 아이디어 뱅큰가ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 넘사랑해요 작가님 🥹,4,8 days ago,옥지의 성형 ~!
134,"처음에 표지가 넘  예뻐서 ""어? 드디어 그림체가 바낀건가??"" 라고 했는뎈ㅋㅋㅋㅋ 세모 옥지 샤랑행♡",1,7 days ago,옥지의 성형 ~!
135,5시간전인데 110만회 실화냐.. 작가님 평생 그려주세요,2,8 days ago,옥지의 성형 ~!
136,ㅋㅋㅋㅋㅋㅋ 아 진짜 작가 미쳤다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,4 days ago,옥지의 성형 ~!
137,대체 어떻게하면 3분안에 이런 퀄리티가 나오냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 작가님 진심 천재임 근데 나만 0:03 이 부분 웃긴가  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,255,8 days ago (edited),옥지의 성형 ~!
138,"한명은 완벽하지 않지만, 두명이 만나 별이 되어 빛나네여.. 마지막 오져따,, 세모세모 별이라니.. 작가님 의도 댑악 역시 빵빵이와 옥지는 같이 있어여 함",6,8 days ago,옥지의 성형 ~!
139,옥지 우는거 기엽다,3,7 days ago,옥지의 성형 ~!
140,ㅇㅈ,0,5 days ago,옥지의 성형 ~!
141,성형으로 대단해진 빵빵이를 보니 성형 없이도 개잘생긴 페이커가 새삼 대단하게 느껴지네..,0,5 days ago,옥지의 성형 ~!
142,이번건 외모의 편견보단 자신의 사랑이 더 중요하단걸 표현하는게 넘 감동적이다ㅜ.ㅜ,4,8 days ago,옥지의 성형 ~!
143,진짜 작가님 너무 사랑해요.. 얼굴 겹쳐져서 별되는거 당신은 혹시 진짜 천재..? 너무 소중해서 아껴봐요진짜ㅠㅠ,0,8 days ago,옥지의 성형 ~!
144,진짜 빵빵이 작가님 가둬놓고 1일 3영상 만들게하고싶음.. 쩐다 ㄹㅇ,14,8 days ago,옥지의 성형 ~!
145,아 작가님 진짜 매일 업로드 안바랄테니까 1주일 주7일중 5개씩만 업로드 해주세요 부탁드립니다..,3,8 days ago,옥지의 성형 ~!
146,작가님 성대 괜찮으신가요ㅋㅋㅋ스토리 개막장이네ㅋㅋㅋ,4,8 days ago (edited),옥지의 성형 ~!
147,우와 작가님 짧은기간에 와모지상주의 비판에다가 교훈까지 얻어갑니다,1,8 days ago,옥지의 성형 ~!
148,오랜만에 광고없이 뻘하게 웃겼닼ㅋㅋㅋㅋ 재밌어요,2,8 days ago,옥지의 성형 ~!
149,물에서 다 걸어나오는거 ㅈㄴ웃기네 진짜 ㅋㅋㅋㅋㅋㅋ,0,7 days ago,옥지의 성형 ~!
150,혹시 작가님은 천재신가요?이 스토리를 보고있으면  새삼 롤 초창기부터 지금까지 현역으로 달려온 페이커가 대단하다고 느껴지네요...,58,8 days ago,옥지의 성형 ~!
151,기습숭배 ㄷㄷㄷ,1,8 days ago,옥지의 성형 ~!
152, @user-rh4iw7cw3g 상습숭배한건데 기습목격하신겁니다,5,7 days ago,옥지의 성형 ~!
153,아 에필로그 진짜 배잡고웃었네 ㅋㅋㅋㅋㅋㅋㅋ 특징 ㅈㄴ잘잡았다 진짜 미치겠네,4,8 days ago,옥지의 성형 ~!
154,"와 이건 다른 편이랑 다른 의미로 놀라운데...? 웃음과 메시지를 동시에, 그것도 구리지 않게 잡아내는 센스가 기냥;; 평소에는 그냥 외계인이 만드나 하고 등장인물 중에 외계인도 나오는 거 보면서 아 그렇구나 했는데, 그 이상의 무엇이셨구나...!",1,8 days ago,옥지의 성형 ~!
155,진짜 레전드로웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,8 days ago,옥지의 성형 ~!
156,복근운동해서 배 너무 아픈데ㅠㅠ 이름이 아드리야에서 진짜 너무 웃었다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,8 days ago,옥지의 성형 ~!
157,아니 이 커플 너무 귀여운거 아냐 ㅠㅠㅠ,0,8 days ago,옥지의 성형 ~!
158,"아 이번거 내용도 내용인데 아웃트로가 존나웃기네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ""도리토스 먹다가 사레들리셨나요?"" ㅋㅋㅋㅋㅋㅋㅋㅋ",0,7 days ago,옥지의 성형 ~!
159,대체 4분동안 킬포가 몇개얔 ㅋㅋ빵빵이 목소리 폼 미쳤다. 오늘도빵빵의 일상. 재밌게잘~~ 보고갑니다. ,38,8 days ago,옥지의 성형 ~!
160,빵빵이의 사랑에는 낭만이 있다 ㅠㅠㅠㅠ 진짜 감동이네 ㅠㅠ,1,8 days ago,옥지의 성형 ~!
161,예전 특유의 광기가 느껴지네빵태식이 드디어 돌아왔구나,0,8 days ago,옥지의 성형 ~!
162,하 참 존나 어이가없어서 웃긴건지  웃음코드가 맞아서 웃은건지 알수가없다웃게해줘서 고마워요 주용띠,0,8 days ago,옥지의 성형 ~!
163,개스윗해 빵빵이ㅋㅋㅋㅋ,7,8 days ago,옥지의 성형 ~!
164,존나웃기네 진짜 ㅋㅋㅋㅋㅋㅋㅋ,0,8 days ago,옥지의 성형 ~!
165,빵빵이형 수능 잘 보고 올게 그나저나 삼각지 폼 미쳤다,155,8 days ago (edited),옥지의 성형 ~!
166,수능 화이팅 하세요!!,2,8 days ago,옥지의 성형 ~!
167,수능 화이팅 하세요!,1,8 days ago,옥지의 성형 ~!
168,꼭 성공 하시길,1,8 days ago,옥지의 성형 ~!
169,화이팅입니다!,1,8 days ago,옥지의 성형 ~!
170,화이팅!!,1,8 days ago,옥지의 성형 ~!
171,수능 화이티ㅣㅣ잉!!!,1,8 days ago,옥지의 성형 ~!
172,400점 맞아서 원하는 대학 가세요!,2,8 days ago,옥지의 성형 ~!
173,수능화이팅!!,1,8 days ago,옥지의 성형 ~!
174,잘보고 오십셔,1,8 days ago,옥지의 성형 ~!
175,수능 100점 맞으십쇼!,2,8 days ago,옥지의 성형 ~!
176,ㅋㅋㅋ중간에 맘에 들어서 오? 하는거 개귀엽넼ㅋㅋㅋㅋㅋ,2,7 days ago,옥지의 성형 ~!
177,뭔가 늘 감동을 주는 빵빵이 옥지 감사핟니다,1,8 days ago,옥지의 성형 ~!
178,이번편은 많은 교훈을 얻고 갑니다 ㅎㅎ,0,1 day ago,옥지의 성형 ~!
179,탕후루로 성형하는 빵빵이 졸귀탱이네 ㅋㅋㅋㅋ,2,8 days ago,옥지의 성형 ~!
180,마지막 별 되는건 진짜 예술이네 ㅋㅋㅋㅋ,1,8 days ago,옥지의 성형 ~!
181,수능 전날 멘탈 나가서 빵빵이보면 개추ㅋㅋㅋ,83,8 days ago,옥지의 성형 ~!
182,링딩동,0,8 days ago,옥지의 성형 ~!
183,암욜맨,0,8 days ago,옥지의 성형 ~!
184,처음에 영듣 소리 뭐냐고…,3,8 days ago,옥지의 성형 ~!
185,웃긴 스토리에..... 와 역시 빵빵이의 일상... 그리고 욕도 별로 안나와서 이건 학교에서 교육할때 틀어줘도될듯. 역시 빵빵이의 일상!,1,6 days ago (edited),옥지의 성형 ~!
186,마지막에 둘이 합쳐 별 되는 거 쏘 로맨틱,0,8 days ago,옥지의 성형 ~!
187,폭주하는 빵빵이 폼 그냥 미쳤다.,0,7 days ago,옥지의 성형 ~!
188,이름이 아드리에서 저항없이 빵터짐 ㅋㅋㅋㅋㅋㅋㅋㅋ 아 매 번 이런 병맛 스토리는 어떻게 구상한거지,2,7 days ago (edited),옥지의 성형 ~!
189,겁나 의식의 흐름 전개인데 개웃겨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이게 뭔내용인지 모르겠지만 그냥 개웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,7 days ago,옥지의 성형 ~!
190,"이번편이 진짜 옛날 빵빵이 초심때 같아서 좋다요 ㅠ 먼가 빵빵이 정체성 잃어가는거 같았는데 극복, 회복 다시 돌아와쩐",20,8 days ago,옥지의 성형 ~!
191,너무 무섭고 기괴한데 시원할 땐 시원하고 때릴 땐 뭔가모를 희열이 느껴지는 게 바로 이 빵빵이의 일상 유튜브 아닐까. 나 자신을 반성한다.,0,2 days ago,옥지의 성형 ~!
192,이번편 개웃김ㅋㅋㅋㅋㅋ,0,7 days ago,옥지의 성형 ~!
193,진짜 어떻게 썸네일만 봐도 벌써 웃기지,0,8 days ago,옥지의 성형 ~!
194,빵빵이 성형 한 뒷모습 말벌 침 갔앜ㅋㅋㅋㅋ 빵빵이 쵝오,2,8 days ago,옥지의 성형 ~!
195,진짜 한번도 안웃긴적이없네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,8 days ago,옥지의 성형 ~!
196,다음엔 빵빵이 잘생긴 버전으로 헬창인 버전 보여주세요 작가님ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,48,8 days ago,옥지의 성형 ~!
197,와 현실 풍자 지렸다..진짜 저게 다 현실이라는거,1,8 days ago,옥지의 성형 ~!
198,옥지가 이렇게 착한거 처음봄,2,8 days ago,옥지의 성형 ~!
199,세모옥지 기린옥지 빵빵이 소리찌는거 너무 웃겨ㅋㅋㅋㅋㅋㅋㅋ,1,8 days ago,옥지의 성형 ~!
200,처음에 빵빵이맨날 인형놀이 하는게 ㅈㄴ 웃김 ㅋㅋ,1,6 days ago,옥지의 성형 ~!
