,comment,like,time,title_list
94,유명한 곳이 아니라 유명한게 뭐냐고 물었자나요 ㅋㅋㅋ,88,2 days ago,이걸 틀려?
95,역시 자네야,66,2 days ago,이걸 틀려?
96,그러면 충주 가시는 길에 선태형과 길형이형도 만나는건가요? 부럽다~~~!,32,2 days ago,이걸 틀려?
97,??? : 여기 김선태 주무관이라고 있다는데 나와보소!!!,45,2 days ago,이걸 틀려?
98,충주시청 여권만드는데가면 지나다니던데,18,2 days ago,이걸 틀려?
99,충주시청에 선태형 동상을 세워드립시다!!,17,2 days ago,이걸 틀려?
100,선태형 정도면 관광마스코트지,26,2 days ago,이걸 틀려?
101,이 영상보고 내년 수능 한국지리 1등급 받았습니다감사합니다,3.6K,2 days ago,이걸 틀려?
102,오 저는 재작년에 한국지리 1등급 맞을거에요!응원 부탁합니다,591,2 days ago (edited),이걸 틀려?
103,이게 미래완료라는건가 ㅋㅋㅋㅋ,752,2 days ago,이걸 틀려?
104,도랏냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,68,2 days ago,이걸 틀려?
105,오  will have pp,70,2 days ago,이걸 틀려?
106,진정한 E타 강사.,61,2 days ago (edited),이걸 틀려?
107,이건 미래완료가 아닌데?,4,2 days ago,이걸 틀려?
108,미래완료라고 생각하는 사람들은 검색해보길,3,2 days ago,이걸 틀려?
109,테넷  수능 ㅋㅋㅋㅋㅋㅋ,9,2 days ago,이걸 틀려?
110, @plsubst 그냥 웃어 ,65,2 days ago,이걸 틀려?
111, @plsubst  형 혹시 T야??,16,2 days ago,이걸 틀려?
112,멋진 메시지 잘 봤어요! 충주의 당당한 역사와 문화를 한꺼번에 알게 되어 즐거웠네요. 공부하는 수험생들에게도 많은 도움이 될 것 같아 주위에 알려야겠어요. 앞으로도 유익한 강의 기대하며 응원할게요^^,13,1 day ago,이걸 틀려?
113,"이젠 평가원도 돕는 김선태,, 대한민국의 중심 충주가 아닐 수 없네",360,2 days ago,이걸 틀려?
114,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]들려서 어딘지 보고 가세용서둘러요 얼른,0,21 hours ago,이걸 틀려?
115,세상 퉁명스러운 제목과 썸네일과는 달리 의외로 기대치 않은 논리정연하고 열성적인 풀이를 보여주시는 홍보맨님의 모습에 놀랐습니다.,488,2 days ago (edited),이걸 틀려?
116,역시 아무나 따라하지 못하는 독보적인 문풀실력!!!!!,4,1 day ago,이걸 틀려?
117,선태쌤 덕분에 1998년 대학수학능력시험 수리탐구2 사회탐구영역 한국지리 만점 받았습니다 감사합니다,480,2 days ago (edited),이걸 틀려?
118,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9,2 days ago,이걸 틀려?
119,ㅁㅊ ㅋㅋㅋㅋㅋ,4,2 days ago,이걸 틀려?
120,그곳은 따뜻한가요?,23,2 days ago,이걸 틀려?
121,그때는 학력고사 시대 아닌가요..?,2,2 days ago,이걸 틀려?
122,IMF는 잘 극복 중이신가요? 아무리 없어도 비트코인은 꼭 구매하시고 4천 되기 전에는 팔지 마시길..,67,2 days ago,이걸 틀려?
123,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2 days ago,이걸 틀려?
124, @user-vj2bl6kz8g  ㅋㅋㅋ 아닙니다. 94학번인 제가 수능 1 세대 입니다,2,2 days ago,이걸 틀려?
125,ㅋㅋㅋ,0,2 days ago,이걸 틀려?
126,98학번 무시하지마 ㅠㅠ 우리 400점 수능세대라구우 ㅋㅋㅋㅋ선태샘 그때  강의들을걸 안들어서.....ㅜㅡ,5,2 days ago,이걸 틀려?
127,"공부 안하고 수능 한국지리를 풀었는데, 1문제중 1문제 맞은 만점자입니다.  역시 E타 강사시네요.",586,2 days ago,이걸 틀려?
128,선태쌤 덕분에 00년수능 100점 받았습니다!! 감사합니다,404,2 days ago (edited),이걸 틀려?
129,100점 받으면 안되잖아요 ㅋㅋㅋㅋㅋㅋㅋ,71,2 days ago,이걸 틀려?
130, @user-vj2bl6kz8g ㅋㅋㅋㅋㅋ,3,1 day ago,이걸 틀려?
131,심지어 00년 수능임ㅋㅋ,4,1 day ago,이걸 틀려?
132,선태쌤 족집게 과외 덕분에 맞혔어요!! 공무원 겸직 불가능인데 위험을 무릅쓰고 강의 해주셔서 감사합니다,38,2 days ago,이걸 틀려?
133,선태쌤 덕분에 14급 15급 공무원 합격했습니다!! 감사합니다!!!,160,2 days ago,이걸 틀려?
134,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,1 day ago,이걸 틀려?
135,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]들려서 어딘지 보고 가세용서둘러요 얼른,0,21 hours ago,이걸 틀려?
136,대전시민으로서 충주시가 자랑스럽습니다,5,1 day ago,이걸 틀려?
137,션태쌤 덕분에 제1탐구 과목을 신청한 생윤이 아닌 한지로 응시할 수 있었어요! 좋은 강의 감사합니다 ㅎㅎ,9,2 days ago,이걸 틀려?
138,최선을 다해서 3년동안 공부해서 응시했는데 덕분에 다 맞았습니다!!사실 다 맞진 않았습니다사실 응시도 안했어요사실 공부도 안했습니다,946,2 days ago,이걸 틀려?
139,역시 월클 답네요!!! he is 신뢰에요,144,2 days ago,이걸 틀려?
140,ㅁㅊ ㅋㅋㅋㅋㅋㅋ,9,2 days ago,이걸 틀려?
141,그냥 충주인 선태입니다,50,2 days ago,이걸 틀려?
142,"말씀중에 죄송합니다 충주시, 홍보맨, 조길형 시장님 절대 월드클래스입니다",27,2 days ago,이걸 틀려?
143,"제기랄, 또 대선태야. 이 게시글만 보고 자려고 했는데, 대선태를 보고 말았어. 이제 나는 숭배해야만 해.... 숭배를 시작하면 잠이 확 깨 버릴 걸 알면서도, 나는 숭배해야만 해. 그것이 대선태를 목도한 자의 사명이다. 자, 숭배를 시작하겠어.",26,2 days ago,이걸 틀려?
144,기 습 숭 배,0,2 days ago,이걸 틀려?
145,밈이란 밈은 다 모였네,5,2 days ago,이걸 틀려?
146,막줄빼고 다 거짓말이네 ㅋㅋㅋㅋ,1,2 days ago,이걸 틀려?
147,진실은 없어..혼란하다 혼란해...,0,2 days ago,이걸 틀려?
148, @jungkkeokma 이런 밈도 있음? 아 따라가기 벅차다 벅차ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2 days ago,이걸 틀려?
149,선생님 덕분에 이번에 태어나는 우리딸 한국지리 만점받았네요,3,1 day ago,이걸 틀려?
150,수능 문제를 적중한 걸 보니 수능 문제도 적중해냈지만 원평리 삼층석탑이 충주시 문화재인거는 모르는 김선태 주무관이 새삼 대단하게 느껴지네...,5,2 days ago,이걸 틀려?
151,안녕하세요. 충주시 덕분에 1등급 맞았습니다. 사실 한 개 틀려서 2등급 맞았습니다. 늘 충주시 여러분의 노고에 김포시 시민으로써 감사드립니다.,88,2 days ago,이걸 틀려?
152,사실 수능도 안봤습니다.,2,1 day ago,이걸 틀려?
153,지나가던 이과생입니다. 이번 수능에서 한지를 응시하신 분들은 수능을 위해 심장을 바쳤다면 충분히 좋은 점수를 맞을수 있었을 것입니다. 감사합니다.,2,2 days ago,이걸 틀려?
154,똑똑한 청년.,1.1K,2 days ago,이걸 틀려?
155,[[ 맥또날드 햄버거 깁티 1OOOO짜리 ]]올려놓았으니 써요 많이남았어욥 >_< !!,0,2 days ago,이걸 틀려?
156,충주시는 차갑다…,76,2 days ago,이걸 틀려?
157,적절한 틀딱문체...,39,2 days ago,이걸 틀려?
158,믿고. 보는. 충tv. 구독. 꾸욱~ 누르고. 갑니다.오늘도. 화이팅한. 하루. 되시길~(대충 꽃과 함께 글귀가 있는 짤),50,2 days ago,이걸 틀려?
159,뒤룩뒤룩 청년.,12,2 days ago,이걸 틀려?
160,돈 없는 청년.,42,2 days ago,이걸 틀려?
161,충루카스,15,2 days ago,이걸 틀려?
162,안경쓴 청년.,10,2 days ago,이걸 틀려?
163,차가운 충주주의,16,2 days ago,이걸 틀려?
164,돈없는 공무원.,5,2 days ago,이걸 틀려?
165,역시 컨텐츠는 퀄리티가 아니라 아이템 선정 능력이라는 걸 다시 느끼고 갑니다.,142,2 days ago,이걸 틀려?
166,무조건 컨텐츠각일거라고 예상은했는데 바로 줏어먹네요. 역시월클,517,2 days ago,이걸 틀려?
167,주워먹는 스킬은 일타,34,2 days ago,이걸 틀려?
168,ㅋㅋㅋㅋ 주워먹는다는 표현이 개웃기넼ㅋㅋ,7,2 days ago,이걸 틀려?
169,충주의 비둘기 선태형 ㄷㄷ,3,2 days ago,이걸 틀려?
170,선태쌤!! 저번에 지도를 이해하라는 씨나락까먹는 강의 듣고 덕분에 지리시험보고 나와서 지렸습니다. 당연히 성적은 1등급에서 9등급으로 수직상승 했습니다. 감사합니다,2,2 days ago,이걸 틀려?
171,이번 24수능 봐서 한국지리 예상등급 1등급 나온 수험생입니다 진짜 장난기 다 빼고 ㄹㅇ 충주인데 하는순간 조커빙의해서 시험쳤습니다 진짜 감사합니다,86,2 days ago,이걸 틀려?
172,이번 수능도 충주시 유튜브 강의 덕에 성공적으로 잘 치뤘습니다.내년 수능도 파이팅!!!,20,2 days ago,이걸 틀려?
173,덕분에 수학 22번 맞혔습니다,860,2 days ago,이걸 틀려?
174,미친 ㄷㄷㄷ,33,2 days ago (edited),이걸 틀려?
175,근데 22번 개쉬웠는데,13,2 days ago,이걸 틀려?
176,저는 2번 맞췄는데 ㅋ,4,2 days ago,이걸 틀려?
177, @user-kt9jo9wh5s 뭐임마?,37,2 days ago,이걸 틀려?
178, @user-kt9jo9wh5s 개쉬웠는데(정답률2%),22,2 days ago,이걸 틀려?
179,EE!!!,0,2 days ago,이걸 틀려?
180, @RupSh-zf5wi  정답률 참고로 1퍼임ㅋㅋ 근데 역대 수능 정답률 1퍼보다 압도적으로 쉬웠어서 ㅈㄴ쉬운건 맞다ㅋㅋ,0,2 days ago,이걸 틀려?
181,같은 공무원인데 존경합니다,3,1 day ago,이걸 틀려?
182,올해 수능 한국지리 본 학생입니다. 순간 당황했는데 덕분에 한 문제 맞췄습니다. 충주시 유튜브 로고가 제 인생을 살렸습니다. 감사합니다ㅠㅠㅠ,2,1 day ago,이걸 틀려?
183,충주시는 김선태 주무관님한테 항상 감사해라 이런 공무원이 어딨냐 이 한사람 덕분에 충주라는 지역이 얼마나 많은 사람들에게 알려졌냐 진짜 대단하다 공무원 하기엔 너무 아까운 인재,4,2 days ago,이걸 틀려?
184,선태쌤 덕분에 이번에 저 한문제만 맞췄습니다!!! 빵점을 면하게 해주셔서 감사합니다 쌤,23,2 days ago,이걸 틀려?
185,올해 한국지리 본 수험생입니다. 감사하게도 문제지 펴자마자 충주시 유튜브로고가 보여서 1초컷했습니다,5,10 hours ago,이걸 틀려?
186,"1타 강사 충주시 홍보맨, 올해 충주시 유튜브가 너무 핫 해서 수능지리 출제하시는 분들도 인지하고 낸게 아닌가 싶습니다.(당분간은 국가 시험에서 충주시와 관련된 문제가 출제되지 않을까 싶습니다. 한국사로 예를들면 충주 중원고구려비? 정도?) 마지막으로 수능 치신 전국 수험생 여러분들 수고 많았습니다~",76,2 days ago (edited),이걸 틀려?
187,"선생님께서 대한민국 한국지리 1타강사라는 것을 알게 된 순간, 사회 탐구 선택 과목에서 수능 때 뭘 선택할지 고민을 조금이라도 덜 게 되었습니다! 감사합니다!",2,2 days ago,이걸 틀려?
188,컨텐츠랑 밈이랑 결합시키는거 진짜 잘하는듯 ㅋㅋㅋㅋㅋ,3,2 days ago,이걸 틀려?
189,"1:12 유익한 정보 감사드립니다 1:36 앞으로도 다양하고 유익한 정보와 소식으로 활발한 소통을 기대하구요, 많은 사랑받으시길 언제나 응원합니다",0,1 day ago,이걸 틀려?
190,충타강사 김선태 주무관님 덕분에 이번 토익 100점 맞았습니다. 감사합니다.,25,2 days ago,이걸 틀려?
191,수능문제에 충주시가 나왔다는게 믿기지가 않아서 방금 한국지리 다운받아서 봤는데 진짜 4번문제로 출제되었네요.,8,1 day ago,이걸 틀려?
192,덕분에 지구과학 6등급 나왔어요 감사합니다,299,2 days ago,이걸 틀려?
193,역시 충주는 과학이네요,56,2 days ago,이걸 틀려?
194,"과연 명강의입니다! 이번에 14급 공무원 시험 치는데, 심도있는 삼국시대 강의 영상도 부탁합니다.",9,2 days ago,이걸 틀려?
195,"진짜 전한길,현우진보다 더 강의를 잘하는거같아요 감사합니다!",132,2 days ago,이걸 틀려?
196,선태쌤 덕에 지난 수능 한국지리 모두 만점 받았습니다 감사합니다,0,2 days ago,이걸 틀려?
197,이 강의 덕분에 운전면허 1종 유지중입니다. 감사합니다,0,22 hours ago,이걸 틀려?
198,지리는 암기가 아니다.. '이해다'.... 와 진짜 큰 깨달음 얻고 갑니다 주시님,8,2 days ago,이걸 틀려?
199,충주시 덕분에 3등급에서 8등급으로 올람ㅅ어요!! 감사합니다,3,1 day ago,이걸 틀려?
200,좋은 정보 감사합니다! 혹시 충주의 문화재에 대해서도 알려주실 수 있을까요?,3,2 days ago,이걸 틀려?
201,선태쌤 강의 열심히 듣고 199X년도 수능 외국어 시험 잘 봐서 변호사로 재직중입니다. 감사합니다!,1,1 day ago,이걸 틀려?
202,선태쌤 강의 정말 잘하시네요! 한국지리의 슈팅스타세요!,1,2 days ago,이걸 틀려?
203,일타강사 선태쌤 덕분에 신검 1등급 나왔습니다!  감사합니다! 잘 다녀오겠습니다,36,2 days ago,이걸 틀려?
204,오 계약직 공무원 다녀오시는군요 나라 녹 받으면서 그만두고 싶어도 그만둘 수 없다는 안정성까지.. 부럽습니다 잘다녀오세요,3,2 days ago,이걸 틀려?
205,선태쌤 덕분에 이번 수능 세계지리 하나빼고 다 맞췄습니다 충주시 유투브 꾸준히 보길 잘했네요,0,2 days ago,이걸 틀려?
206,일타강사로 시작해서 월클로 끝나는 홍보맨폼 미쳤다.,42,2 days ago,이걸 틀려?
207,선태쌤 덕분에 국어 1등급 받았어요. 감사합니다.,0,1 day ago,이걸 틀려?
208,이 영상 덕분에 수능 90점 맞았어요! 덕분에 갈 대학교가 없네요 ㅠㅠ 감사합니다~,0,18 hours ago,이걸 틀려?
209,정말 감사합니다 ㅠㅜㅠ 덕분에 영어 9등급 받았습니다! 앞으로도 정진할게요!,1,2 days ago (edited),이걸 틀려?
210,충주에 한번도 안 가봤지만 충주가 자랑스럽다,2,1 day ago (edited),이걸 틀려?
211,월클 E 공통점 충주라니 ㅋㅋㅋㅋㅋㅋ  충주시가 수능정답지로 거론되게끔 만든 장본인 김.선.태. 충주시는 진심 킴공무원에게 보너스좀 팍팍줘라요,14,2 days ago,이걸 틀려?
212,홍보맨이 인정한 월클맨에 페이커가 들어가있는걸 보니 새삼 문득 대단하다고 생각합니다,74,2 days ago,이걸 틀려?
213,새삼?,0,2 days ago,이걸 틀려?
214,문득 홍보맨이 인정한 월클에 있는 페이커가 새삼 대단하게 느껴지네 ㅋㅋ,0,2 days ago,이걸 틀려?
215,롤드컵 4번만에야 겨우 홍보맨에게 인정받는 우리혁.. 장하다 ㅠㅠ,0,2 days ago,이걸 틀려?
216,캐나다 사는 대학생도 한국 지리 문제를 맞추게 하는 킴슨타이 주무관이 새삼 대단하다고 느껴지네,0,2 days ago,이걸 틀려?
217,이번 lck에서 페이커 제우스 폼 미쳤는데 세삼 충주시의 퀄리티도 대단하다고 생각함,0,2 days ago,이걸 틀려?
218,충주시 유튜브 덕분에 문제를 더 빨리 풀 수 있었습니다. 감사합니다.,2,2 days ago,이걸 틀려?
219,"청충도는 절대 없다....그것은 바로 김선태님-조길형 태수님을 배출한 ""충주""가 하늘아래 있기에... 우린 '충'청도라 부를 수 밖에....",2,1 day ago,이걸 틀려?
220,최고의 해설 강의네요...덕분에 삼수의 이유를 찾았네요,0,1 day ago (edited),이걸 틀려?
221,역시 일타 강사 홍보맨! 강의 잘 봤습니다! 제주특별자치도 위치만큼이나 찾기가 쉬워서 깜놀했습니다! 우리 감귤국에 다시 한번 방문해주실 의향은 없으신지요?!,3,1 day ago,이걸 틀려?
222,강의 컨텐츠 너무 재밌어요! 기회가 있다면 또 보고 싶어요!,0,2 days ago,이걸 틀려?
223,그 누구도 김선태를 넘어설 순 없음. 그 센스와 B급 감성은 그 누구한테서도 절대 나올 수가 없다.,0,1 day ago,이걸 틀려?
224,이 영상만 보면 다들 수능 100점을 받을수 있을것같아요 Thank You 충주,0,2 days ago,이걸 틀려?
225,감사합니다 충주쌤 덕분에 SAT 만점인 3000점 맞았네요 정말 감사합니다,55,2 days ago,이걸 틀려?
226,덕분에 50점 맞았습니다 김선태선생님 감사합니다,21,2 days ago,이걸 틀려?
227,홀물쇠 ㅅ ㅅ,1,2 days ago,이걸 틀려?
228,선태형 컨텐츠 뽑으라고 수능에 출제를 해버리네,38,2 days ago,이걸 틀려?
229,고 3분들 수능보느라 고생하셨어요 다들 김선태 주무관님도 컨텐츠 짜느라수고하십니다...인천시민으로써 칭찬합니다,1,2 days ago,이걸 틀려?
230,아 이번거 너무웃겼다ㅠㅠㅠㅠ 포인트 개잘잡았네 수능 문제 나오자마자 영상찍은 게 ㅋㅋㅋㅋㅋ,0,2 days ago,이걸 틀려?
231,선태쌤 덕분에 수능 백점 맞았어요!,1,2 days ago,이걸 틀려?
232,선쌤! 영상강의 반복공부 했더니 신검1등급 나왔습니다! 감사합니다,6,2 days ago,이걸 틀려?
233,김선태 주무관님을 만날걸 예상하고 13년 한국지리 1등급 미리 맞았습니다. 감사합니다,7,2 days ago,이걸 틀려?
234,선태쌤 덕분에 10학년 수능시험 물리 4번문제 맞췄습니다.,8,2 days ago,이걸 틀려?
235,김선태 주무관님의 2025 수능 응시를 응원합니다!,1,1 day ago,이걸 틀려?
236,컨텐츠 뽑는 능력이 장난아니네요.. 동시에 충주 홍보까지ㄷㄷ,1,2 days ago,이걸 틀려?
