,comment,like,time,title_list
0,"다들 너무 오랜만이에요 저는 본업을 10등해서 열심히 새로 농사를 짓고 있었습니다내년에 한번 더 속아주시구요, 그때까지 가끔 방송을 하게 되면 이렇게 조금씩 영상도 올리겠습니다오늘 T1이 이기고 lck 1부리그 돼서 너무 감사합니다 광동도 내년 정말 좋은 모습 보여드리겠습니다맥문철 빠팅 광동 빠팅",2.2K,4 days ago (edited),맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
1,티원 스크림으로 생체실험  당해준 광동 고 맙 다 !!!!!!!!!!,203,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
2,다음 시즌에는 꼭 동부로 올라가요,34,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
3,소통창구가 딱히 없어서 갑자기 댓글에 일기써봤습니다 좋은하루들되세용,504,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
4,https://www.youtube.com/@cvMaxTV/community소통 커뮤에서 하셔두 됩니다용,52,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
5,맥님 항상 재밌게 보고 있어요 응원하고 인생의 가치관적으로 많이 배워요 감사합니다!,3,4 days ago (edited),맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
6,광동 플옵진출한다,5,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
7,좋은하루~,0,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
8,머호야 트위치밴좀풀어줘라 억울하다,1,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
9,정말 오랫동안 기다리고 있었어요 영상 올려주셔서 감사합니다! 혹시 다른 방송 풀버전도 올려주시면 안될까요,0,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
10,숨은공신 광동화이팅!!,1,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
11,와 진짜 원조문철 대가답다. 다른데서는 논점 정해오라고 그걸로 판결하는데 씨맥님은 게임흐름을 정확히 보시고 그대로 현문현답을 주시네요,477,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
12,근데 논점 수정은 애매할 수밖에 없음.  논점에 따라서 판결이 완전히  달라질텐데. 편들어주는 느낌이 들수도 있을듯. 사실 문철 자체가 롤 악귀들이 서로 쌍욕 박아가며 싸우다가 큰 돈 걸고 신청하는 경우가 많아서 함부로 논점 수정해서 적용했다간 당연히 위험함,16,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
13, @user-vz9kb5bv6t 그래서 씨맥이 대단한거지 공사같은거나 배경에 따라 달라지는거 잘 수정해주잖,16,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
14, @user-vz9kb5bv6t 근데 문철 하는 절대적인 이유가 이기기 위해서 너가 잘못하고 내가 잘햇다 란걸 입증하기 위함이라 논점이 바껴도 납득할듯,4,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
15, @user-vz9kb5bv6t 이전 맥문철 중에도 있었던 것 같은데 그래서 논점 외의 부분도 가정에 가정을 해서 다 고려하거나 물어보거나 하니까 괜찮다고 봅니다. 이길 수 있는 게임인데 왜 졌느냐에 대한 문철이라고 했을 때 말도안되는 확률에서 통나무 들게 나머지 팀원들이 강요해놓고(말도안되게 못해서 게임 기울어지게 해놓고) 통나무들던 팀원의 한번 실수가 크리티컬 했다고 범인이라고 해서는 안된다는 논점 수정은 듣는 사람도 납득이 되고 적어도 문철 당사자 중에 한명은 납득이 가능한 수정이라 오히려 이런 수정이야말로 문철 본질에 맞다고 생각함.,22,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
16, @amulet35  루시안이 통나무 혼자서 들다가 2번정도 삐긋한 그거였나,3,3 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
17,작업하는애들 지가 유리한논점 유도하는애들이많아서 어쩔수없음,5,3 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
18, @wlstlr25801 루시안이 멱살 잡다가 그래도 불리하니 룰러처럼 크랙플레이 하려 했다 실패한 그 영상도 맛있죠,2,3 days ago (edited),맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
19, @unpisarmy 루버지...,1,3 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
20,다른 애들 거 보면 진짜 왜 씨맥이 프로들 감독이나 코칭 하는지 알게 됨ㅋㅋㅋㅋ,5,3 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
21,원조로 교통사고 문철해주시는분 이름이 기억안날정도임,1,2 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
22,"진짜 엊그제까지만해도 일하면서 쉬면서 맥문철 정주행했습니다. 맥문철 전편 정주행을 그간 세네번은 했을까요.. 레전드 사미라편은 매번 정주행할때마다 이걸 봐야하나 말아야하나 고민하는 시대의 레전드편이지요..34화까지 올라온 맥문철을 정주행할때면 이젠 어떤 영상이 나의 어깨를 잡고 돌려줄까 생각하면서도, 34편의 맥문철이면 충분한가 싶었습니다. 그나마 요즘 롤드컵시즌이라 옆동네 영상들 좀 챙겨보고 있었는데, 롤드컵 끝나자마자 야동이 업로드되니... 오늘내일 또 맥문철 농후하게 복기하고 랭크 달리러 가겠습니다.씨맥형님 항상 응원하고 좋은영상 기다리겠습니다",32,4 days ago (edited),맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
23,저는 요즘 아무리 우울해도 씨맥님 영상 계속 돌려보면서 살아여~~ 씨맥님도 저희를 위해 오래오래 살아주세여! 오랜만에 새로운 맥문철편 봐서 좋았어요 돌려볼게 또 생겨서 좋네요,15,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
24,곧 좋은날이 올거예요 지나고보면 별일 아닙니다 힘내세요!,1,1 day ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
25,진짜 씨맥은 '그건 아닌데?'라고 생각할 만한게 하나도 없을 정도로 완벽하게 이해시켜주네대법원은 클라스가 다르구나. 왕의 귀환이다,966,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
26,대법원 ㅋㅋ 찰떡비유네요,54,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
27,ㅋㅋㅋㅋ 헌법 재판소 급인데 거의,5,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
28,와 진짜 ㅈ같은 논점으로 챌린저들이 파니까 기괴해진다는 말에 공감이 ㅈㄴ게ㅡ가네 요즘 롤문철 하는 사람들 보면 가끔 판결에 의문가지는 사람들 있는데 그게 이 이유구나 그장면만 보고 논점도 ㅈ같아서 ㅇㅇ 앞으론 다른 방송인들도 첨부터ㅜ봤으면 좋겠다,110,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
29,대법관 씨맥,1,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
30,역시 법정 유경험자,19,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
31,맥문철 ㅈ같이 판단하는경우도 많음,2,3 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
32,맨날 비인간 호모 악귀레스들끼리 아귀다툼하는거 보다가 고수들끼리 근거들고 진정한 논리쌈하는거 보니 속이 뻥 뚫린다 ㅋㅋ 왕의 귀환 반갑습니다!! 갠적으로 결승 전에 티원이랑 스크림한 썰도 궁금했는데 나중에 기회되면 털어주십셔!,45,3 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
33,전 좀 싱거운맛이네요. 그래도 오랜만에 먹으니 충분히 맛있습니다,0,1 day ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
34,ㄹㅇ 누가잘했냐 못했냐 이상으로 더 좋은 게임구도를 위해 조언해주는게 인상깊네요 ㅋㅋㅋㅋ,0,19 hours ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
35,근대 진짜 많이 도움줬나보다 톰감독이 우승하자마자 하고싶은말이 광동이랑 씨맥 리스펙인걸보면... 진짜 게임보는 눈 하나는 최고라고해도 ㅇㅈ 진짜 맥문철은 역대급 컨텐츠다,40,4 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
36,오늘 무슨 날인가 ㅎㅎ 레전드 네버 다이 !!페이커 우승하면서 롤문철도 다시 보니 역시 본점은 다르네여. ,3,4 days ago (edited),맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
37,선생님 행보를 보면 정말 눈에안보이지만 많은 롤유저들의 수준을 높이게하는 마법을 잘부리시는거같습니다. 사람보는눈도 좋으시니 언젠가 또 다른곳에서도 대기만성하시리라 믿고있습니다. 앞서 lck인재발굴에 힘써줘서 감사합니다. 씨맥 화이팅.!,2,3 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
38,"그리고 이번 스크림으로 얼마나 많은 정보를 간접적으로 주셨길래, 이렇게 일방적인 경기가 나올까 싶습니다. 고마워요",0,3 days ago,맥문철TV 35회. 동료 BJ들의 자존심이 걸린 맥문철 한판승부
