,comment,like,time,title_list
0,저런 음식을 대접받은 범창호는 얼마나 좋았을까?,353,1 day ago,"젊음을 위해 버려야 할 것... ""입맛"" (feat. 곽범, 이창호) [라면꼰대5] EP.03"
1,전무님이 저 레시피로 메타코미디 점심식사 한번 가서 해준다면...???,21,1 day ago,"젊음을 위해 버려야 할 것... ""입맛"" (feat. 곽범, 이창호) [라면꼰대5] EP.03"
2,얼마나 좋았을까?(털보톤으로),12,1 day ago,"젊음을 위해 버려야 할 것... ""입맛"" (feat. 곽범, 이창호) [라면꼰대5] EP.03"
3,좋은데 뭣같다는 의미로 '좋같다'는 어떤가요?,6,1 day ago,"젊음을 위해 버려야 할 것... ""입맛"" (feat. 곽범, 이창호) [라면꼰대5] EP.03"
4,출장 십오야처럼 출장나가서 메타코미디를 쑥대밭으로 만들어 버렸으면 좋겠다,10,1 day ago,"젊음을 위해 버려야 할 것... ""입맛"" (feat. 곽범, 이창호) [라면꼰대5] EP.03"
5,아니 모든 게스트들이 촬영 이렇게 하는 게 맞냐고 걱정하는데 매회 레전드인거면 PD들 능력이 어마어마 하네,397,2 days ago,"젊음을 위해 버려야 할 것... ""입맛"" (feat. 곽범, 이창호) [라면꼰대5] EP.03"
6,편집을 잘함,28,2 days ago,"젊음을 위해 버려야 할 것... ""입맛"" (feat. 곽범, 이창호) [라면꼰대5] EP.03"
7,ㅋㅋㅋㅋㅋㅋㅋㅋ자세히 보면 게스트들이 생각보다 할게 없고 김풍 아저씨 하는거 맞춰주고 요리 구경하고 놀아주고 토크하면 한편 끝임,74,2 days ago,"젊음을 위해 버려야 할 것... ""입맛"" (feat. 곽범, 이창호) [라면꼰대5] EP.03"
8, @bighugemegasub ㅋㅋㅋ김풍 아저씨,6,2 days ago,"젊음을 위해 버려야 할 것... ""입맛"" (feat. 곽범, 이창호) [라면꼰대5] EP.03"
9,제작진들의 독한맛 멘트가너무재밌음 전무님사랑해여,9,2 days ago,"젊음을 위해 버려야 할 것... ""입맛"" (feat. 곽범, 이창호) [라면꼰대5] EP.03"
