,comment,like,time,title_list
0,수험생 여러분 고생 많으셨습니다!! 새내기 필수템 살 땐 갤럭시로 시작!11월에 진행 중인 다양한 프로모션들과 수험생만 누릴 수 있는 수험생 특별 프로모션까지!다양하게 준비되어 있으니 다양한 혜택 절대 놓치지 마세요! https://www.samsung.com/sec/event/galaxymobile/csatpromotion,704,5 days ago,대학 갈 거야?
1,ㄷㄷ,0,5 days ago,대학 갈 거야?
2,예,0,5 days ago,대학 갈 거야?
3,광고는 킥이죠,1,5 days ago,대학 갈 거야?
4,삼전에게 광고ㄷㄷ,2,5 days ago,대학 갈 거야?
5,님아 워치6클래식 혜택은 없는데여?,0,5 days ago,대학 갈 거야?
6,아이폰 쓸거양,1,4 days ago,대학 갈 거야?
7,아 이편은 진짜 너무 댕웃긴데 ㅋㅋㅋㅋㅋㅋㅋㅋ저때 대학생 한명이면 대학교들 이미 망한거아닙니깤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ자기가 갈 대학교 문자투표 진짜 뭐얔ㅋㅋㅋ,2K,5 days ago,대학 갈 거야?
8,학교가 크면 뭐해 ㅋㅋㅋㅋ,3,5 days ago,대학 갈 거야?
9,근데 댕웃기다는말은 요즘말이에여? 진짜 할머니라 몰라서..,3,5 days ago,대학 갈 거야?
10, @asdf-gx2gr 구라 ㄴ,4,5 days ago,대학 갈 거야?
11,댕X 멍O,1,5 days ago,대학 갈 거야?
12, @asdf-gx2gr 개웃기다는 말 저렇게 쓰는거같은데 저도 할미라 볼때마다 이질감듦ㅋㅋㅋㅋㅋㅋ,1,5 days ago,대학 갈 거야?
13,등록금이 수천만원되것지요ㅋ,0,4 days ago,대학 갈 거야?
14, @saliswhenout 카톡하다보면 그 사람이 쓰는 단어 말투에서 나이가 그대로 보임 ㅋㅋ 40대초반 형 누나들이랑 카톡하면 진짜 옛날 채팅방 말투 그대로 쓰더라고 아직까지,0,4 days ago,대학 갈 거야?
15,댕웃긴데 이지랄 싸대기 마렵노ㅋㅋ,1,2 days ago,대학 갈 거야?
16,댕웃기다는거 쓴지 좀 됨.개웃기다=멍웃기다=댕웃기다처음본게 15년도인가,1,2 days ago (edited),대학 갈 거야?
17,웃기다기 보다는 웃프다...,0,1 day ago,대학 갈 거야?
18,이쯤되면 학과 통합보다 학교를 통합해야 하는거 아니냐구요 ㅋㅋㅋㅋㅋㅋ,3.5K,5 days ago,대학 갈 거야?
19,통합 1개만 남을듯.,59,5 days ago,대학 갈 거야?
20,각 광역시 대학교랑 도립대학교 하나씩만 남기면될듯ㅋㅋㅋㅋㅋㅋ,108,5 days ago,대학 갈 거야?
21,이쯤되면 한국이라는 나라가있을까 ㅋㅋㅋ,31,5 days ago,대학 갈 거야?
22,실제로 대학 통합 사업? 이 이루어지고 있습니다,43,5 days ago,대학 갈 거야?
23,귀하신 학생분들 발 아프지 마시라고 그대로 두는 거랍니다~ 기름값도 아끼는 출산 장려 정책입니다~,5,5 days ago,대학 갈 거야?
24,"20년 뒤면... 서울 소재 4년제, 지거국 제외하면 멸망할듯",9,5 days ago,대학 갈 거야?
25,이미 대학교 통합은 진행중입니다~~,5,5 days ago,대학 갈 거야?
26,서연고대학교 ㅋㅋㅋㅋ,0,5 days ago,대학 갈 거야?
27,그런데 그 일이 실제로 일어나고 있읍니다,3,5 days ago,대학 갈 거야?
28,이미 통합 진행중이죠..ㅋㅋ 글로컬인지 뭔지,4,5 days ago,대학 갈 거야?
29,진호님 듣는연기 개웃기다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 광고도 자연스럽게 잘 녹이셨고 오늘도 뇌절의 뇌절까지 발상 신선하네요 ㅋㅋㅋㅋㅋ 총장들이 모여서 학생한명 모셔가는 상황 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.1K,5 days ago,대학 갈 거야?
30,지져스,64,5 days ago,대학 갈 거야?
31,초저출산 시대에 살아남은 대학들도 진짜 대단하네요 이번편은 그냥 웃기기만 한게 아니라 생각할게 많아지는 예술작품이네요,761,5 days ago,대학 갈 거야?
32,유툽가업도 댕웃긴데 입시 설명회가 진짜 신박하당ㅋㅋㅋㅋㅋ,549,5 days ago,대학 갈 거야?
33,이번편은 진짜 완전 박시온 대학 입시설명회ㅋㅋㅋ꼭 쇼미더머니와 프로듀스 보는줄ㅋㅋㅋㅋㅋㅋㅋ유튜브 가업에 캣타워 빌라ㅋㅋㅋ,173,5 days ago (edited),대학 갈 거야?
34,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ감사합니당,3,2 days ago,대학 갈 거야?
35,아 박시온 입시설명회라고 할때 개크게 웃었네 이건 생각못했닼ㅋㅋㅋㅋ최종 결승 생방송 문자투표 돌았냐고ㅋㅋㅋ얼마나 학생수가 없으면ㅋㅋㅋㅋㅠㅠㅠㅠ,169,5 days ago,대학 갈 거야?
36,세절대학교 총장님 딕션이랑 내용 딜리버리가 확실하네요아 한국대학교 캣타워도 너무 좋은데 진짜 고민 된다..,341,5 days ago,대학 갈 거야?
37,개그우먼 이현정 그녀는 도덕책,35,5 days ago,대학 갈 거야?
38,흐음...세전대학 가야지,3,5 days ago,대학 갈 거야?
39,킥서비스 망영리까지 싹다 신선하고 재밌는데 이번편은 진심 2032 감성카페편 처음 볼때만큼의 충격이 ㅋㅋㅋ진짜 천재들이네요️,114,5 days ago (edited),대학 갈 거야?
40,킥서비스는 매 영상 아이디어로만 승부해서 너무 재밌게 잘 보고 있습니다.다른 스케치코메디 채널들은 시간이 지나니 결국 한계가 보이던데 킥서비스는 계속 발전하는 것 같아요.,46,5 days ago,대학 갈 거야?
41,정말 킥서비스 구독자 2만명때부터 봤는데 그땐 이런 고퀄리티 영상이 왜 조회수가 안나오나 나만 알기 넘 아깝다고 생각했어요 지금은 대형 채널로 성장하는 모습을 보니 제가 더 뿌듯하네요,20,4 days ago,대학 갈 거야?
42,와.. 이번 편 진짜 레전드다...  생각을 다 뒤집었어..,168,5 days ago (edited),대학 갈 거야?
43,아니 박시온 입시설명회에서 저항없이 터졌네 ㅅㅋㅋㅋ,1.6K,5 days ago,대학 갈 거야?
44,ㅏ스포 ㅠㅜ,9,5 days ago,대학 갈 거야?
45,진짜 상상도 못했다 저출산을 이렇게 표현하다니,101,5 days ago,대학 갈 거야?
46,뭔 상황인지 파악하는데 10초 걸림ㅋㅋㅋㅋㅋㅋ 개참신하네,90,5 days ago,대학 갈 거야?
47,ㄹㅇㅋㅋㅋ,6,5 days ago,대학 갈 거야?
48,무슨 야구선수 드래프트 하듯이 ㅋㅋㅋㅋㅋ,16,5 days ago,대학 갈 거야?
49,2010년대: 대학을 왜안가?2030년대: 대학을 왜가?,10,5 days ago,대학 갈 거야?
50,초전도체임?,0,2 days ago,대학 갈 거야?
51,"은꼴,억지개그 없이 아이디어로만 승부하는 킥서비스 화이팅입니다",451,5 days ago,대학 갈 거야?
52,누구 저격인가요,0,4 days ago,대학 갈 거야?
53," @user-fr4xc7jh3n  많잖아요 야시꾸리한 사진 썸네일 올리고 의무방어전,여사친유혹 이런걸로 어그로 끄는거",48,4 days ago,대학 갈 거야?
54,어떻게보면 개억지개그가 뇌절의 뇌절을 거듭해서 재밌어졌음ㅋㅋㅋㅋㅋ,0,2 days ago,대학 갈 거야?
55,수험생분들 시험 결과 좋으시길 바래요~ 지금까지 수고했으니 쉬엄쉬엄 하세요ㅋㅋ 꽃길만 걸읍시다,146,5 days ago,대학 갈 거야?
56,킥서비스 진짜 볼 때마다 기대 이상이라 넘 대단합니다. 예상을 뛰어넘어 뇌절까지 가는 게 진짜 웃겨요 ㅋㅋㅋㅋㅋ,12,4 days ago,대학 갈 거야?
57,한국대학교 총장님 1차 붙었을 때 연기 너무 잘하시네ㅋㅋㅋ,432,5 days ago,대학 갈 거야?
58,진짜 뇌절의 끝판왕ㅋㅋㅋ대학 입학혜택 축제 초대가수 선택권은 좀 끌린다ㅋㅋㅋ,45,5 days ago (edited),대학 갈 거야?
59,아닠ㅋㅋㅋㅋㅋㅋㅋ캣타웤ㅋㅋㅋㅋㅋ한국대 총장님 야무지게 준비하셨넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이거 2편 주나옄ㅋㅋ시온이 대학 어디가는지 보고 싶은뎈ㅋㅋㅋ,145,5 days ago,대학 갈 거야?
60,오디션 감상하는 표정연기가 예술 ㅋㅋㅋㅋ,60,5 days ago,대학 갈 거야?
61,쇼미 프로듀서 그 자체ㅋㅋㅋㅋㅋ,1,5 days ago,대학 갈 거야?
62,그동안 모아왔던 뇌절과 광고의 향연.. 킥서비스 채널의 정수 그자체,19,5 days ago,대학 갈 거야?
63,이번편 진짜 잘 만드셨다 ㅋㅋㅋ,74,5 days ago,대학 갈 거야?
64,갈수록 ㄹㅇ 컨텐츠가 재밌어지네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 역시 개그맨들은 똑똑해. 유튜브가 개그맨들 끼를 살려주네,13,4 days ago,대학 갈 거야?
65,"이집 개그가 나는 좋음, 다른개그채널들은 너무 부부소재만 다뤄서 그나물에 그밥이더라구, 2033 아이덴티티가 너무 재미있음",230,5 days ago,대학 갈 거야?
66,"ㄹㅇ 다 인터넷 커뮤, 밈 적당히 주워쓰는 느낌이면여기는 자기만의 색깔로 더 가공하는 느낌",51,5 days ago,대학 갈 거야?
67,맞아요 다른건 다 여자 옷벗기고 어그로 끌고 식상하다면 여긴 진짜 매번 아이디어가 놀랍고 한편한편 정성이 대단한거같습니다,29,5 days ago,대학 갈 거야?
68,ㄹㅇ 다들 초반엔 재밌다가도 나중엔 선정적인 걸로 어그로 끌어서 별로임,4,5 days ago,대학 갈 거야?
69,이번편 신박하다 ㅋㅋㅋ서울 소재 대학에서 버즈랑 갤워치 주면서 나 모셔간다하면 바로감ㅋㅋㅋㅋ,54,5 days ago,대학 갈 거야?
70,아이디어 미쳤네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ컨텐츠가 끊임없이 나오네,69,5 days ago,대학 갈 거야?
71,ㅋㅋㅋㅋㅋ 아니 시온이 예선 들을때 묘하게 킹받는 표정 어쩔껀데 ㅋㅋㅋ,30,5 days ago,대학 갈 거야?
72,이번편 진짜 잘만들었다 ㅋㅋㅋ,46,5 days ago,대학 갈 거야?
73,역시 광고를 그냥 안하고 입시설명회로하는 킥서비스 굿,30,5 days ago,대학 갈 거야?
74,"아공~~♡ 시온이 돌잔치 잠실주경기장에서 했을 때 암표 200에 겨우 구해서 직관했던 기억이 새록새록,,, ,ㅠㅠ 벌써 대학 갈 나이가 됐구나 ㅜㅜ 세금 많이내는 어른으로 무럭무럭 자라렴",14,5 days ago,대학 갈 거야?
75,헐 그때 시온이엄마가 암표 다 잡았었는데,0,2 days ago,대학 갈 거야?
76,결승전에서 웃겨서 숨멎을 뻔 ㅋㅋㅋㅋㅋㅋㅋㅋ,43,5 days ago,대학 갈 거야?
