,comment,like,time,title_list
41,⁠ @feea-pe8uq 그렇게 노래가 별로였으면 댓글수정까지하면서 징징대진 않았겠죠. 드라마 랩파트에 감탄하시는거보니 막귀임?ㅋㅋ,24,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
42,이 노래 진짜 너무 좋고 뮤비 봐서 눈물이 흘려...ㅆ다 ㅠ 레드벨벳 사랑하고 화이팅!!!!,48,4 days ago (edited),Red Velvet 레드벨벳 'Chill Kill' MV
43,Congrats Red Velvet on winning the Global Female Group of the Year at the Bangkok Super Sound festival! 🫶,301,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
44,So proud ! 🥹,13,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
45,"When Wendy singing that high note in bridge, she's saying like ""slaaaaay"" like she knew she slayed ️",19,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
46,Let's watch this together and support them to the fullest,32,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
47,"Keep going, don't give up yet. Our cake girls deliver amazing full albums, where's your hype?! Give them wins!!!",12,1 day ago,Red Velvet 레드벨벳 'Chill Kill' MV
48,vote mucore,1,1 day ago,Red Velvet 레드벨벳 'Chill Kill' MV
49,"when they said this will be a red velvet concept they really meant it, the whole song has that velvet side and then the chorus feels more brighter more red…this is really amazing red velvet will never disappoint with their work",620,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
50,"luvies, lets prove to red velvet that even if their company is useless they will always have us, we will be here to give them love and support so keep going. lets give them a win",25,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
51,True.. The prove is look what SM just did,0,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
52,Merece más reconocimiento. STAND RED VELVET!!!,26,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
53,"Can't get over this masterpiece. And the album, chef's kiss",12,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
54,gosh all Red Velvet's MV always bring me a new theory,27,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
55,МНЕ ОЧЕНЬ НРАВИТСЯ КОНЦЕПТэта песня действительно цепляета девушки как всегда прекрасны..,6,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
56,"the concept is really unique, it's creepy but at the same time calming. their album is really a no skip album!! so inlove!!",800,7 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
57,thats a lot of their music videos! you should check out more red velvet if you like this concept :),9,6 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
58, @haku-joudaisama5421 why all of their comebacks sounds like a song for Old people now LOL,2,6 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
59," @simpayshenaides in what way is this an ""old people"" song?",3,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
60," @simpayshenaides stick to kids bop and cocomelon then, you big baby.",6,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
61,One thing about red velvet that I always look forward to and love is their 'MUSIC QUALITY' and I'm not shading other groups but tell me who could create a sound bass 808 with accompanied vocals as angelic with a twisted chorus and piano backing??? So creative with the way the verses sound almost guilty but melancholy. Lets also mention the CONTRAST with the prechorus being a euphoric and then a high note for the climax lift off into a catchy nostalgic reminiscent hook ,9,5 days ago (edited),Red Velvet 레드벨벳 'Chill Kill' MV
62,Me: Soybean lol,0,5 days ago (edited),Red Velvet 레드벨벳 'Chill Kill' MV
63, @vooni.k3294 LMAOOO ,0,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
64,the dance fits the song perfectly,15,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
65,"This looks like a movie!!! Vocals, dance and acting skills -100%",12,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
66,"LAS AMO TANTO, Parece una película",26,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
67,Amo lo misteriosas y hermosas que son las Red Velvet...Sus voces son poderosas y maravillosas,5,1 day ago,Red Velvet 레드벨벳 'Chill Kill' MV
68,I can’t with these whole comeback!Just what are they?Why so good?!I’m having goosebumps all over while listening to the whole album.Just how incredible the whole team RV is and the team behind them? This is why every single release of theirs is anticipated.,170,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
69,,0,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
70,adoro esse conceito de garotas doidinhas que parece uma seita de bruxinhas do red velvet,16,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
71,"The more I watch and listen to this song, the more I deeply understand its greatness. Like wow, this blows my mind.",16,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
72,They're my first and forever idol girl group.,17,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
73,keep going. they deserve a win,12,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
74,omg this song is everything. rv slayed again period,13,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
75,"Red Velvet is always known for their duality concept. Red is their girly, happy, summer vibe (Red Flavor, Queendom, Zimzalabim) while their Velvet is the more mature and darker theme (Peek-A-Boo, Bad Boy, Psycho). But THIS, this one is finally the one where i can see their two concepts merging. This is probably their first Red Velvet song.",611,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
76,And their last as well ༎ຶ⁠‿⁠༎ຶ,8,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
77, The last you say.... fat chance... keep dreaming lol  ,30,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
78,I think Icc and birthday are red but winterish  I love red velvet duality,18,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
79," @EpiCODM  i better not dream as well, it's just cause i read in an article that this might be their last release that im anxious",10,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
80, @sourrrr8where is that article? send link if it's legit,0,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
81,I was thinking this exact thing! This is truly red velvet,2,7 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
82,You’re new here aren’t you??? This isn’t this first Red Velvet song.,2,7 days ago (edited),Red Velvet 레드벨벳 'Chill Kill' MV
83," @theeOGseoulite  not the first Red Velvet song, the first song that encapsulate both the ""Red"" concept and the ""Velvet"" concept. And no I'm not new, I've been here since OT4.",8,7 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
84, @sourrrr8 That was a rumor because the admin for their instagram page put ‘happy ending’ in their page and took off all of their stories. Everyone kinda let their imagination go wild. It was all done for the comeback. They changed it back and SM came forward said it was all done for that reason,5,7 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
85,I would say Feel My Rhytm is a very Red & Velvet Concept,6,6 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
86,This song is so beautifully made. I'm in love.,20,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
87,I want to see RVs encore i hope we will able to see them happily dancing,26,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
88,Redvelvet  Son hermosas y disfruto de sus voces.,3,5 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
89,You can always rely on Red Velvet in bringing something new and refreshing to the kpop scene!!,24,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
90,Incredible song! What a great comeback! The wait worth it. :DAnd the aesthetics of this MV are beautiful and very artistic. :'),5,8 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
91,"Red Velvet's concept is always fresh and new! This looks like a movie!!! Vocals, dance and acting skills -100%",171,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
92,periodt,4,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
93,I want them to win at least once  please let's keep stre3ming and collecting votes,44,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
94,Only red velvet can pull this so beautifully  Just WOW,32,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
95,one of they’re best albums,11,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
96,O grupo mais incrível do kpop,13,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
97,Congrats on your big award Red Velvet! A unique girl group with the best concepts and the most beautiful sounds and visuals. ,21,1 day ago,Red Velvet 레드벨벳 'Chill Kill' MV
98,"you're genuinely one of the greatest kpop groups ever. we will never have another one like you, queens. thank you so much for existing, for the music, for everything.",316,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
99,truly The Best Idol Group Alive!,13,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
100,"I’ve never seen any other kpop group do a new different concept for every comeback, and that’s why they stand out for me I love my girls sm",12,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
101,i 100% agree.,1,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
102," @vulever521 *female, yes",0,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
103," @miac5843 They’re not the only ones who do that, among women only if",0,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
104, @miac5843 I agree. the only one that does this is Sunmi. which is why I love them both,0,1 day ago,Red Velvet 레드벨벳 'Chill Kill' MV
105,This song is getting better and better after replaying x times. I am addicted now,10,4 days ago (edited),Red Velvet 레드벨벳 'Chill Kill' MV
106,Agreed. I can't get enough of it now.,2,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
107,"As a criminal minds obsessed girly, I LOVE THIS SO MUCH",13,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
108,CONGRATULATIONS RED VELVET!! On winning top global girl group,34,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
109,liked it from the first listen but i feel like it’s only getting better and better every time i listen again,70,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
110,Keep streaming we can make it 15M soon,11,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
111,"The cinematography, the story, the acting, the dancing, the song! JUST PERFECT ",103,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
112,Dont use emogi please let's support our queens.. emogi freeze views,0,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
113,no se si me entiendas pero porfa no uses emojis pq eso arruina el stream que le hacemos a nuestras patronas ^¡^,1,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
114,This MV is a masterpiece. The cinematic aura,36,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
115,another masterpiece from RV,17,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
116,"Red Velvet tem um estilo que é só delas, não consigo ver outro GG fazendo o que elas fazem, é único! Tdo q elas promovem parece q é foi feito exatamente pra elas, é perfeito!",3,1 day ago (edited),Red Velvet 레드벨벳 'Chill Kill' MV
117,LET'S KEEP GOING LUVIES!!,9,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
118,So chill literally my type,11,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
119,"Wonderful Red Velvet! Yet another mesmerizing music video, concept, and song! Truly amazing!",436,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
120,Kenzie and Moonshine are amazing music producers for Red Velvet.,2,9 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
121,"I'm addicted to this song, idk why some people don't really like it. Like... please listen more, and you'll be addicted",24,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
122,Me encantan demasiado estas vibes de red velvet sigamos reproduciendo este tema vamos Revelvu <3,37,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
123,RV nunca decepciona,3,8 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
124,i had my hopes to make this mv reach 15m for a week,9,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
125,the v1ews r so slow T^T,2,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
126,What a pleasant surprise to hear Wendy joy and Seulgi rap and to hear more of Irene and Yeri singing! They are all-rounded queens!,5,12 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
127,"only red velvet can pull a concept like this, sounds sweet and kinda innocent but lowkey weird, like there's some disturbing secret hidden in something cute, it's a playful concept, so unique, so red, so velvet and i LOVE MY QUEENS FOR THAT!!!  let's enjoy this album my fellow luvies!",221,10 days ago (edited),Red Velvet 레드벨벳 'Chill Kill' MV
128,I’m obsessed with this song ,14,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
129,처음 들을 땐 좋아하는 다크한 느낌이 끝까지 가질 않아서 아쉬웠는데 듣다보니까 바뀌는 부분이 괜히 기분 좋고 다양한 걸 한번에 들을 수 있어서 좋다️,17,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
130,Irene sings chorus like light winds in winter <3,5,4 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
131,red velvet has always been the queens of concepts since the start and i don't think anyone would be able to beat them at this,31,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
132,cmon luvies lets stream!! lets get them awards they deserve for this masterpiece,8,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
133,yes!,1,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
134,I just finished taking ads on vt apps!,1,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
135,Let's be honest. RED VELVET has NEVER released a bad song.,340,9 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
136,This is addictive ,15,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
137,Suka bngtt lagunya...vocalnya ga pernah main² si vibesnya mirip psycho lagunya bikin merinding tapi candu,18,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
138,"Please vote Music Core, widen gap, dont be confident, everyone drop everything at the end and save your 150 to saturday, spread the word luvies! Our ONLY encore chance!",14,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
139,"150 beat in every account, let's ask help too!",3,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
140,레드벨벳만의 이 느낌 너무 좋다 눈물나요 웅니들...,32,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
141,"Estaba tan concetrada en el comeback, escuchando las nuevas canciones y procesando lo bello y misterioso de este comeback que aun no habia comentado en este espacio mis impresiones. Quiero decir que hace casi 6 años que soy reveluv, y me siento orgullosa de serlo. La musica, estilo, concepto, los miembros y sus hermosas voces y como sus armonias se juntan para brillar, todo es perfecto; son el grupo de chicas mas especial de toda la industria, con una discografía impecable y unos miembros preciosos, por dentro y por fuera. Estoy muy feliz de finalmente poder tener el 3er album. Gracias Red Velvet, los luvies estamos trabajando duro para devolver todo este amor y pasion. Gracias! PD: YERI, te adoro con todo mi corazon, mi bias y quien me introdujo hasta este mundo y este maravilloso grupo, gracias por encontrarnos en el camino! Fighting!!♡",9,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
142,"there's something in RED VELVET that nothing kpop group can't copy, that's why it's worth stanning them.",96,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
143,"Red Velvet's Dark Concept really puts lots of mystery to their audience. They are witches, they are killers- they are artists. ",39,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
144,"I missed them, I'm glad they're back, I love their songs!",16,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
145,this might be my favorite rv music video so far!! from the outfits to the acting everything is on point  hoping to see more rv music videos that includ a story like this one,18,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
146,Lo que me encanta de RED VELVET es su concepto y obvio Irene,1,7 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
147,"The way you just know it’s a Red Velvet song when u hear one, there is something special in this group that sets them apart from others I love them sm!",183,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
148,i had to double check if ur pfp was yunho,0,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
149,Keep streaming and collect votes ,10,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
150,Have you guys seen RV in Thailand festival? They look so beautiful in white dress ,11,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
151,Keep str3aming luviess! DONT GIVE UP,6,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
152,"Seriously, the more i listened to it, it’s getting creepier. But RedVelvet slay",10,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
153,레드벨벳은 절대 실망하지 않아요. 우아함과 컨셉의 정의입니다 ,2,1 day ago,Red Velvet 레드벨벳 'Chill Kill' MV
154,i’m obsessed. the concept is so creepy and the song is so fun. this is cinema.,890,6 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
155,it's such a bop!! I'm in love with rv,23,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
156,"Luvies around the world!!!...Please please please, continuously stream the mv️",11,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
157,"The more I listen to the song, the more it gets better",10,16 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
158,Keep Streaming,0,16 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
159,"The story and plot is so fineeee, the song too. Woowww, i really like it",8,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
160,"I cried.... seeing my girls have fun... this  mv, song, and their voices are incredible ",1,4 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
161,The thing about RV is they are always original. Always make you think. No one of their songs ever sounds the same. They are perfection in terms of quality and quantity. I love them so much! <3,174,10 days ago (edited),Red Velvet 레드벨벳 'Chill Kill' MV
162,Felicidades chicas su musica esta muy hermosa,17,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
163,They looked so pretty with the white dresses!,8,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
164,Vamos pessoal! Falta apenas 100k para 14 milhões,4,1 day ago,Red Velvet 레드벨벳 'Chill Kill' MV
165,This album is legendary. Love that MV is telling a story too. Thank you Red Velvet,40,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
166,Keep streaming.our girls deserve more than this goooooo,8,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
167,"The MV feels like short movie, all the storyline and cinematography are superb. It's always Red Velvet styles that gives different vibe between the song colour and the MV... For me, it feels like they set them free from toxic relationships ",104,10 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
168,las extrañaba muchoooo!!!! garcias x este regresooooooooooooo!!!!!,9,4 days ago (edited),Red Velvet 레드벨벳 'Chill Kill' MV
169,The sad part is when you realize a lot of people haven't noticed they had a comeback :(They need better promotions fr,11,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
170,red velvet comeback for reveluv. please keep str3aming and vote in music show. We give red velvet win in mushow to their hard work. fighting reveluv ,10,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
171,This is possibly the most beautiful RV music video I’ve ever seen in all my years of being their fan,7,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
172,fighting luvies i reaaaaallyyyyyyyy not gonna let them pass this era without any win,9,10 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
173,"""Don't think about tomorrow, forget about your sorrow""got me teary eyed",195,7 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
174,Me too,6,7 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
175,This is living in my head for days,7,7 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
176,Me too <3,2,6 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
177,"It's the new ""Hey now we'll be okay""",3,6 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
178,"Almost ten years, Red Velvet is still proving they are the most music interesting group and charting on top!",6,12 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
179,C'est trop cool la musique 10/10Les Red Velvet ,8,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
180,"13,925 vamos logo para 14 milhões",2,1 day ago,Red Velvet 레드벨벳 'Chill Kill' MV
181,contender for my fave red velvet title track tbh....... gosh i love this song,10,5 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
182,Thank you Red Velvet for the amazing album ,84,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
183,No emoji,0,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
184," @namiechenle1291 let people comment what they want, views arent everything",2,2 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
185,"This is one of their MVs that i keep rewatching, not just listening, but WATCHING. The storyline is just something i LIVE for.",142,9 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
186,"I really love Red Velvet, they always look different. The song is delicious and very catchy, really addictive, I really like this.",87,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
187,I think you often listen to Red Velvet with your girlfriend! Who is your bias from RV?,0,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
188,Our girls deserve more attention,7,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
189,They slay everytime,11,19 hours ago,Red Velvet 레드벨벳 'Chill Kill' MV
190,얘네들은 춤도 잘 추고 노래도 잘 부르고 우왕 예쁘기도 해 신선해서 좋아 ㅋ,5,4 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
191,every time i think i couldn't possibly adore them any more they go and prove me wrong,8,3 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
192,"I'll be honest Reveluv, I wasn't feeling this song 2 days ago when it first dropped. But then suddenly yesterday, it really started to grow on me. So I was like okay I'll definitely support them. Also the full album is perfect. Hopefully, I'll get a copy soon. My first Red Velvet album! ",328,8 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
193,"Congratulations and welcome! Red Velvet will always make the best music that you can listen to over and over again and not be bored, it only gets better.  ",24,7 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
194,Thank you for giving our girls a chance! This happens to a lot of comebacks of theirs. So weird but after getting over that hump somehow it’s better,24,7 days ago,Red Velvet 레드벨벳 'Chill Kill' MV
