,comment,like,time,title_list
0,천재끼리 알아보는 쿵짝ᆢ깡페 조합도 글코.쏘니 ㆍ강인이도 척척 무림고수들의 주고받고 뛰고 돌고~~눈호강에 찐행복 선물한 울 국대 국보들 감쏴ㆍ사랑합니다,2,9 hours ago,음바페가 이강인을 유독 좋아하는 이유
1,모든 축구 유튜버중에 가장 자극적이지 않고 왠만하면 감독이나 선수 욕하지도 않고 정말 친절하고 예의있게 축구관련 내용들을 설명해주는 내가 가장 좋아하고 인정하는 김진짜!,20,1 day ago,음바페가 이강인을 유독 좋아하는 이유
2,분석은 날카롭고 재연은 너무 웃겨요 ㅎㅎ 이강인 선수의 창의적인 플레이를 보는 건 언제나 참 즐겁습니다,8,1 day ago (edited),음바페가 이강인을 유독 좋아하는 이유
3,이강인의 축구가 진짜 재밌는게 최근 싱가포르전때도 전반에 수비 두줄에 막혀 공 연결이 안되니까 혼자 손으로 쓱쓱 시뮬레이션 돌려보더니 조규성한테 움직임 오더 내린 후 몇분후 정확한 그 위치로 패스줘서 골 만들더라.. 그거 보고 진짜 감탄함,242,3 days ago (edited),음바페가 이강인을 유독 좋아하는 이유
4,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]=들려서 어딘지 보고 가거라=,0,3 days ago,음바페가 이강인을 유독 좋아하는 이유
5,돌아가라고?,0,1 day ago,음바페가 이강인을 유독 좋아하는 이유
6, @user-oo2wv9zu8e ㅇㅇ 돌아달라고 조규성한테 말하더라,0,16 hours ago,음바페가 이강인을 유독 좋아하는 이유
7,수준이 높은 선수들은  어느정도 퀄이 올랐으면 성장이 뎌디기 마련인데  이강인은 진짜로 볼때마다 성장 하는중  미친 재능이 아직 다 개화하지 못한듯 진짜 어디까지 더 성장할지 모르겠다 지금도 충분히 잘하는데 계속 발전 하는중 노력과 재능이 더욱 더 시너지를 발휘할듯 언젠간 미드필더  탑티어로 만개 하지 않을까 싶음 흥해라 이강인,186,3 days ago,음바페가 이강인을 유독 좋아하는 이유
8,진짜 부상만 안당하면 지금보다도 더 세계적인 선수가 될거같음,9,3 days ago,음바페가 이강인을 유독 좋아하는 이유
9,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]=들려서 어딘지 보고 가거라=,0,3 days ago,음바페가 이강인을 유독 좋아하는 이유
10,강인이 바페랑 레알가자,3,2 days ago,음바페가 이강인을 유독 좋아하는 이유
11,진짜님 분석 보고나니 더더욱 강인선수의 미래가 기대됩니다 도달할 수 없을것만같은 영역까지 강인선수 꼭 도달할 수 있었으면 좋겠네요,147,3 days ago,음바페가 이강인을 유독 좋아하는 이유
12,[ 오빠들 대주고 가는 유부 많은곳 찾았어 ]=들려서 어딘지 보고 가거라=,0,3 days ago,음바페가 이강인을 유독 좋아하는 이유
13,"진짜 경기보면 이강인은 움직임도 사기임 드리블, 패싱 모두 유럽 최정상급에 있으면서 움직임도 미쳤음.. 수비가담도 유사풀백수준으로 적극적이더라 언젠가는 바르샤에서 볼 날이 오지 않을까? 진짜 메시의 모습이 보일때가 있음",137,3 days ago (edited),음바페가 이강인을 유독 좋아하는 이유
14,지금 바르샤라면 충분히 가죠,4,3 days ago,음바페가 이강인을 유독 좋아하는 이유
15, @cityswansea4092 경쟁자가 누구게~?,0,3 days ago,음바페가 이강인을 유독 좋아하는 이유
16, @user-rr2gp8jg6l 감독이 이강인의 무엇을 원하는지에 따라 다르겠죠,0,3 days ago,음바페가 이강인을 유독 좋아하는 이유
