,comment,like,time,title_list
0,뭔가 빠르지도 느리지도 않은 뭔가 어정쩡한??? 가격이 너무... 비싸네요! 그래도 편의점 갈 때는 좋을 듯하네요 ㅋㅋㅋㅋㅋㅋ,615,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
1,1등,14,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
2,2등,13,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
3,3등 감사합니다 재미있는 영사을 보여드려서,10,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
4,뛰어 주세욧!,9,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
5,5등,7,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
6,6등!,7,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
7,7등!,5,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
8,8등,6,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
9,9등 ~등 드가장,4,8 days ago (edited),200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
10,10등!,6,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
11,몇년이나 지났는데 초심잃지않고 논란없는 허팝님 응원합니다,411,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
12,옳소!,3,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
13,논란 많습니다,1,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
14, @user-uc1tw9rk1j 허팝 논란있다는 말 1도 못들어봤는데 논란을 넘어서 많다고요? 가만히 있어도 반은 갑니다..,19,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
15, @user-uc1tw9rk1j 그건 아닌...,3,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
16,ㅋㅋㅋ 논란 많으면 뭐할건데 기부만 얼마를 한 사람인데,19,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
17,옳소,0,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
18,욿소!,1,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
19,"거의 10년 가까이 논란 없고, 아이디어도 고갈 없이 쭉 잘해오신 허팝님은 진짜 프로 d*-*b 응원합니다!!!",138,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
20,이정도면 논란 없는거라도 논란거리로 만들자,0,3 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
21,대상혁!!!,1,3 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
22,맞습니다 미스트비스트보다 원조인 허팝 사랑해요 전세계인들이 알았르면 좋겠네요 미스터비스트보다 훨씬 재밌고 유익함,0,3 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
23, @eel3845 미스터비스트를 들이미노 ㅋㅋㅋ,1,1 day ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
24, @user-pc7iu3on6u  허팝이 원조임,0,18 hours ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
25,이분 옛날부터 초심 1도 잃지 않고 여태껏 이렇게 하셨다니 진짜 본 받을 자격 있는 분이다,68,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
26,Mbc 뉴스에서 허팝님을 봤습니다좋은영상이 사회를 바꾼다는걸 느꼈습니다 앞으로도 좋은영상 많이 올려주세요~~,45,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
27,이걸로 슬릭백 추면 진짜 조회 수 대박일 듯,12,1 day ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
28,ㅋ ㅇㅈ,0,5 hours ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
29,이렇게 논란없이 쭉 활동하는 허팝을보니 보니 새삼 롤 초창기부터 지금까지 현역으로 달려온 페이커가 대단하다고 느껴지네...,84,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
30,허팝님 영상에 페이커가 왜나옴,5,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
31,기 습 숭 배,16,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
32,내일 롤드컵 우승해라!,103,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
33, @heopopfamily  허팝사랑해,1,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
34,형도 롤하는구나! @heopopfamily ,4,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
35,기습숭배 기습목격,7,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
36,"""뉴진스는 어떻게 강팀이 되었는가""",1,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
37,한결같아서 너무 보기좋아요 ㅎㅎㅎ!인상이 선하고 발랄한 사람 같은 느낌이 드니까보기도 편하고 항상 주제가 타 유투버와 다르게 다르며아이들의 안정맞춤느낌..? 이지만 저같은 성인도 호기심있게 볼만한??,0,3 hours ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
38,진짜 옛날부터 봤는데 아직도 감을 안 잃고 이렇게 재밌는 영상을 만들어 주셔서 감사합니다 감기 조심하세요~~,6,5 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
39,와 진짜 옛날에 보다가 오랜만에 봤는데 논란 하나 없는 깨끗한 허팝님 미쳤습니다,3,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
40,외계인 춤때부터 봐온 찐팬입니다 요즘은 많이는 못보지만 그래도 언제나 꾸준히 챙겨보고 있습니다 계속 초심 유지하시며 더 성공하길 바랍니다,8,5 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
41,와... 이거 진찌 궁금하긴했는데 드럽게 비싸서 살생각은 안하고 잊혀지고있었는데 이걸 사셨다니ㄷㄷ 역시 허팝님,7,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
42,안정성도 있으니 경량화에 성공하고 저렴해지면 거리에서 많이 볼 수도 있을 듯.,0,1 day ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
43,"Hi Heopop!  I find your fearless and crazy stunts one-of-a-kind hehe!  @lisahaisha, my life coach, loves the unique elements in your videos. She talked about you during her retreat here in the Philippines, that how I know you! How do you decide on the subjects for your stunts, and what motivates your creative ideas? You inspire me!! ",0,3 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
44,다리가 좀 불편해서 알아보다가 해외에서 영상 뜨는거만 기대하고 있었는데 이걸 리뷰해주실줄은 몰랐네요 감사히 보고갑니다,28,3 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
45,와 진짜 사고 싶었는데대리만족하고 갑니다^^,9,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
46,데드 바이 데이라이트의 생존자의 '자각' 퍽 같아 보이네요 ㅋㅋ이거도 걸을 때 바닥을 미끌리듯이 움직여서 굉장히 비슷해 보이네요.,0,3 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
47,어정쩡한거보다 딱딱 소리가 신경쓰이네요ㅋㅋㅋ그래도 걷는걸 좋아해서ㅋㅋㅋㅋ 이건 진짜 꼭 사보고싶다.. 40만원대 정도라면?!,19,8 days ago (edited),200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
48,500만 구독자 응원합니다,0,6 hours ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
49,어떻게 이분은 나이들수록 더 젊어지시죠?,2,2 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
50,"형님, 나중에 그 신발의 아킬레스건쪽에 컴프레셔 달아서(등에 컴프레셔 탱크 매는 형식으로) 더 빠르게 걸을수있는지 실험해보는건 어떻겠습니까? ㅎㅎ...",4,5 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
51,궁금했는데 이걸 직접 보여주는 허팝님 감사합니다,0,1 day ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
52,조금지나면 경량화도 될거고 가격도 낮아질거니까.. 좀만더 개량되면 꼭사보고싶은 물건 ㅋㅋㅋ,2,3 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
53,나이드니까 오히려 딱 적당한 텐션이라 더 재밌는듯,12,3 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
54,이거 리뷰 하는 거 보고 싶었는데 드디어...!,2,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
55,허팝 피부 진짜 좋아졌다 7년전보다 더 젊어진 느낌,0,17 hours ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
56,우와 이런걸 알아네시는 허팝님 존경합니다,20,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
57,와… 몇년동안 기다렸는데 출시 되었군요! 한 번 타보고싶네요…,10,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
58,저두요...,0,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
59,저도::,0,2 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
60,허팝님 항상 재밌는 영상 만들어 주셔서 감사합니다!  화이팅!,20,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
61,요즘 다 스토리 따라할때 자기만의 개성으로 꾸준한 유투버 1위 ㄷㄷ,6,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
62,100몇 만원 짜리를 그냥 사시는 허팝님 대단 하시다...,2,4 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
63,수능 끝나고 보는 허팝님 영상은 옛생각을 다시 꺼내게 하네요🫶,0,6 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
64,곧 총 조회수 40억 회 미리 축하 드립니당,1,7 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
65,미국 제트드라이 라는 초강력 송풍기 리뷰도 해주세요 ㅠ 기존 40v짜리 송풍기랑 비교도해주면 좋을것같아용..,0,2 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
66,크레이지아케이드 걸음이 나오는 것 같아서 보기에는 좋네요 뭔가 ㅋㅋㅋ,0,19 hours ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
67,와 가격이 200만원 ㄷㄷ 신발에 진화라니 ㄷㄷㄷㄷㄷㄷ,32,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
68,에-->의,4,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
69,일반 사이즈 신발처럼 나오면 많이 팔릴듯 ㅋㅋ,1,5 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
70,ㅋㅋㅋㅋㅋㅋ 영상 재밌게 보고가용 역시 허선생!존경합니다,0,8 days ago,200만원짜리 걸음이 빨라지는 신발을 신으면 시간을 절약할 수 있을까?!
