,comment,like,time,title_list
375,아니...진짜 구디 맛집 진짜 많은데ㅠㅠㅠ왜 내가 저기에 없었을까...ㅠㅠㅠㅠ,1,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
376,좀 알려주세요 ㅠㅠ,0,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
377,명동도 와서 찾아주셨으면 ㅠㅠㅠ 구디 무한자금성은 꼭 조만간 가봐야지🥹,1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
378,"풍자언니 판교도 와주세요 … !! 진짜 재난입니다 ,,",0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
379,무한자금성 옆에 량도 진짜 맛있는중국집인데... 거기 볶음짜장이 레전드..이건  저만알고 있을께요,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
380,풍자님 ㅠㅠ신림이나 샤로수길에도 와주셔요ㅠㅠㅠㅠ맛집찾기 어려워요퓨ㅠㅠㅠ,3,6 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
381,제발 상암동 와주세요 ㅠㅠ  회사도 많고 방송국도 많은데 다들 맛집 없어서 고민 한다구..요 .. 연예인들마저 맛집 없다고 하는 곳입니다 ㅠㅠ ,6,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
382,"구디 ""옛날마차"" 여기 대방어 맛집입니다.. 진짜 짱 ㅠㅠ겨울 되면 대방어 먹으려고 천안에서 구디까지 달려 간다구요",0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
383,구디 프렌차이즈 성지인데 이만큼 찾은것도 대단해요 ,11,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
384,창원에도 와주십시오!! 격하게 환영해드릴게용!!숨어있는 맛집 많아용!!,1,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
385,저희 애기랑 같이 보는데 풍자님보더니 엄마같다고..ㅋㅋㅋㅋㅋ,0,2 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
386,코엑스 가성비 맛집도 해주세요 제발 밥값리 너무 비싸서 매일 편의점만 먹어요 ㅠ,2,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
387,"아침,저녁에 가관임 개미지옥임 좀비행렬임 저렇게 삭막한 곳에 가셨다니.. 회사생활 6년 두곳 모두 구디였는데, 자취도 1년 해봤고.. 퇴사한곳이라 그런지 별로다시 가고싶지아늠ㅜㅜ 구디좋아하는 직장인없을듯.. 맨날 힘든몸 질질 끌고가서, 야근쩔어서 오는곳인데.. 04:10 풍자님 팬이지만 나도 인터뷰 피했을듯.. 회사단지는 이제 가지마요ㅜㅜ 맛집도 없거니와 일단 텐션이 나락인곳임",26,6 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
388,제발 왕십리 왕도밭가보세요...진짜 개맛있어요.. 직화구이랑 하이볼 파는데 진짜 개맛있었다,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
389,놉... 인스타 젊은여자맛집이요 ㅜ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
390,왕십리는 땅코지,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
391,풍자님 이번에 부대찌개 너무 배고파서 맛있었던 건 아닐까요??ㅎㅎ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
392,충주만큼 맛집없는데가 없는데..ㅠ 프차많고 맛집사막인데 프차커피숍많고 까페만 드럽게 많음 여기와서 맛집 좀 찾아봐주세요 택시아조씨들한테 물어봐도 여기는 맛집없다고 하는 도시가 충주에요~~제발 여기 좀 와주세요 또간집!!,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
393,낭만 부대찌개 너무 맛있어요 ㅠㅠㅠㅠ부대볶음도  최고!!!!,5,6 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
394,언니 세종시도 와주세요… 진짜 서울 어디를 갖다놔도 세종보단 먹을 거 많아요… ㅋㅋㅋㅋ 여기 맥도날드도 없음,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
395,"동작구편도 해주세영!!ㅠㅠ 남성역, 이수역 와주세영~~~~",17,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
396,무한자금성.. 나올줄 몰랏다.. 너무 신기함.. 무도보신분들은 아시죠? 사장님 진짜 좋으신분인거.. 요번편에 사장님이 나오시진 않아서 아쉽지만 그래도 잘될거같아 좋습니다 9900원에.. 저정도라니.. 옛날에 착한일 하셧으니 대박나시길..,1,2 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
397,경기도 안산도 와주세여 !! 맛집 진짜 많은데,26,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
398,"안산이요,,? 몇 개만 말씀해주실 수 있나요 !!",0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
399,없던데 ㅠㅠㅠㅠ나만 모르는건가25년 살았는데,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
400,"구디 도림항 가셨어야하는데.. 웨이팅 미춌지만 숙성회,파스타,탕 다 맛있어요",0,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
401,I was thinking when would be the next international episode and it’s happening!! I’m excited!,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
402,저희 동네 다녀가셨군요~♡♡^^직장인들이 많아 평타는 다 치는 거 맞는 것 같아요,0,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
403,군산 가주세요!! 관광객 상대 맛집말고 찐맛집 알려주세요!!,33,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
404,저 가는 식당~ 군산 째보식당 좋아해요^^,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
405,압구정로데오 직장인 점심편 한번만 해주십셔ㅠ 무슨 다 카페에 비싼 양식집뿐 ㅜ,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
406,풍자님~~~남양주편 해주세요~~호평동 맛집 많아요~~^^,10,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
407,군산도 와주세요 은근히 맛집 많음!!!!!!,2,2 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
408,아 ㅋㅋㅋㅋㅋㅋ 나이키 끼순이 너무 기엽당 22:45,3,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
409,구디 직장인입니다.. 진짜 구디는 프차 밖에 없는데 그와중에 잘 찾아주셨네요!,1,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
410,왘ㅋㅋㅋㅋㅌㅌㅌㅌㅌㅌㅋㅋㅋ짜장면 가성비 미친 것 같아요..ㅜㅜㅜㅜ 올리신 11900원도 너무 싼데..ㄷㄷㄷ,21,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
411,형님 역시 잘드시네요  플라스틱 의자를  괜히 뿌셔버린게 아님,2,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
412,신도시는 맛집이 별로없는데 동탄2신도시 맛집 특집해주세요~~~~~,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
413,"망원, 연남동, 건대, 강남이 쑥대밭인줄 알았더니....그나마 그곳들은 쥐어짜서라도 나왔는데 여긴 하나같이 하는 말이 아예 없다고 해버리네ㅋㅋㅋㅋ역대급 지역이다ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 맛집 블루오션이네",1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
414,풍자님 분당 한번 오세요.촬영이 즐거우실거에요.,16,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
415,구디 온다 했을때 여긴 갈만한데 낭만부대밖에 없는데...했는데 진짜 가셨네요ㅋㅋㅋ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
416,자금성 소개해준 청년 참 마음씨가 고맙네,14,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
417,아 해외특집 🥹🥹🥹🥹 저번 홍콩 편 너무 재밌게 봐서 기대됨,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
418,서울 지도 펼쳐놓고 다트 던져서 꽂힌 구의 지도 펼쳐서 또 다트 던져서 그 구의 동의 맛집 가주세요...,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
419,안산 와주세요!!!!안산이 다문화거리도 있어서 한국 음식을 비롯해서 다양한 음식을 맛볼 수 있습니다 제가 다니는 학교 근처에도 맛있는 맛집들이 많아요 제발 와주세요오셔서 안산 맛집 더 알려주세요,0,5 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
420,금성관 추천했는데요~^^갑자기 공방문을 두드리고 열어드리며 얼떨결에 인터뷰가 시작되었거든요인터뷰 끝나자마자  바로 또  휘리릭 가셔서   사인이라도 받을껄~ 하고 뒤늦게 ^^;;너무 후회가 되더라고요~~~그런데 풍자님께서 좋은기운 주셨는지  다녀가신 이후 수업문의도 많아지고  큰 기업강의도 맡게 되었답니다 ~~ 감사합니다ㅎㅎ ,28,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
421,사장님 너무 고우시고 이쁘시더라구요!! 좋운 일 가득하세요!!,4,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
422, @sasakokononuyatu 감사합니다~^^,1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
423,일산 와주세요오오오 20년차 일산러인데 또갈집 찾아주세요.. 찐맛집이다 할만한 곳은 없음..,1,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
424,충남 서산도 와주세요... 충청도 음식도 맛있어요!!!!,6,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
425,진짜 맛집없는곳은 예술의 전당있는 남부터미널입니다....,0,17 hours ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
426,29:07 풍자 역대급 미모…흑단발이 이렇게 잘 어울릴 일이야? 심지어 인상 쓰고있는데도 존예,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
427,언니 울산도 와주세요오오오ㅠㅠㅠ 울산에 맛집 많아여ㅠㅠ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
428,"구디 갔으면 영호돈까스나 시골통돼지볶음 이 두 곳을 갔어야 하는데 까비....ㅋㅋㅋㅋ 구디 있을 때, 최애 맛집이었는데.",9,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
429,시골통돼지는 프랜차이즈라 안됨용 ㅇㅅㅇ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
430,제발..구디단.. 맛집 사장님들.. 많이 여셨으면 좋겠어요..ㅜㅡㅠㅠ 여기 거주하면서 미치게 맛잇엇던 적 없음..ㅠㅠ 구디단말고 구 단위로 뒤져 주셨으면 좋겠댜..헤헿 25개의 자치구 특집편..,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
431,방금 중식뷔페 알려주신 분.. 훈남인데 목소리 대박,41,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
432,무한자금성이 1등이라니^^;; 가성비는 좋지만 특별할것 없는 익숙한 맛인데 ㅎㅎ구디에 맛집이 정말 없었나봐요 ㅠ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
433,진짜 맛집 불모지는 세종이라고 생각합니다ㅋㅋㅋㅋㅋ,1,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
434,언니 서산에있는 영구반점도 가주세요!!!,1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
435,구디 주왕족발 진짜맛있는뎅 안나와서 섭섭하네요ㅠㅠ무생채가나오는데 족발하고 같이먹으면 더 맛있어요 ㅠㅠ,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
436,나주곰탕 점심때 가서 먹은적 있는데 걍 평타~~ 직장인들 몰래 한잔씩 하시던데 다들 ㅎ,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
437,서울대입구 제발 와주세요………..한국에서 제일 똑똑한 사람들만 모였는데 쩝쩝박사들이 갈만한 곳이 없음ㅠ,100,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
438,설입 맛있는곳 많아요 !!!!,8,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
439,설입에 갈비탕고기들어간 쌀국수집 ‘분미’ 디비집니다 제발 제발 가주세요,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
440,@user-sk9pr6qe7b  헉 진짜요?!!!!! 다시 찾아봐야겠네요ㅠㅠ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
441,샤로수길 말고 반대편 오래있었던 식당가 쪽에 맛집많아요 안타깝게 오래된 맛집이 코로나 탓인지 샤로수길 생기고 거기로 몰려서 인지 몇개는 문 닫아서 슬프지만 그래도 아직 꽤 있음,0,6 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
442, @Shin-un2gg  맞아요 ! 샤로수길쪽보다 건너편 행운동이 찐 맛집들이 많아여 ㅎㅎ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
443,텐동요츠야 인생 텐동집...,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
444,인정.. 그냥저냥 맛집은 많은데 완전 갈집은 없어요 ㅜ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
445,광명도 해주세요..... 여기도 프차 천국에 그냥저냥한 점심때 먹를만한 밥집뿐 ㅠㅠㅠ,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
446,지역별 맛집 찾는 유목민들이 생각보다 많네요.. 마음이 아프다..,0,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
447,비제이뱄 조절 하면서 즐기기 딱좋은거 아닌가 싶다 이보다 더 재밌는 벴할수 있는게 잇을리가? 비제이뱄,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
448,아 낭만 부대찌개 나왔어ㅠㅠㅠㅠㅠ최애집️,2,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
449,아 제발 다음에는 예술의전당 좀 가주세요 거기 진짜 맛집은커녕 뭐가 없어요ㅠㅠ,0,2 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
450,제발 양재(not 양재 시민의숲) 한번만 와주세요. 여기가 찐입니다(재난지역임). ㄹㅇ 먹을데가 하나도 없어요. 직장인들좀 구해주세요,4,4 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
451,앗 구디단 백년고기랑 이게국수집 맛있어요!!뒷고기 덕후인데 뒷고기 탑급으로 진짜 맛있어요밥도 맛있고 이베리코도 맛있고 후 쫀맛이에요,0,18 hours ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
452,이번편 왤케 귀여운거얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
453,"팔공산도 가주세여!!!!프차거의없고 진국이에요!!미나리삼겹살 맛집,단팥빵 맛집,흑염소 맛집,한식 맛집 등등 많아여!!!",1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
454,강남구청편도 해주세요!! 회사근처에 먹을게없어요ㅠㅠ,0,2 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
455,파주 문산으로 와주세요~~맛집 진짜 많습니다️️️️️️️,0,6 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
456,알려주세여,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
457,고터 남부터미널도 부탁드려요! 타지인이 가장 많이 오는 곳....현지인 맛집이 궁금해요,111,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
458,고터 남부터미널사람들도 다른데나가서먹어요,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
459,딱히 고터???.......,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
460,고터에서는 안먹는게....,6,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
461,고터는 맛집이 없어요......,5,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
462,남부터미널.....진짜 예당 공연보고 나오면 롯데리아밖에 갈 데가 없는 맛집 전멸,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
463,고터 레알..지방사람으로서 자주가는데 진짜 먹을데가없어요..,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
464,남부터미널이 진짜 최악인데ㅠ,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
465,고터 오래살았는데 맛있는곳이 많이 없어지고 재개발때문에 상가 사라지고 다 신세* 계약으로 들어온 식당이라서 맛집이없어요ㅎ,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
466,고터는... 25년차 주민도 잘 안갑니다,1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
467,거긴 무리에요 ㄷㄷ 구디보다 더 어려운난이도인뎀,1,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
468,정말 맛집 불모지 김포에서 찾아주세요... 맛집이 없어도 이렇게 없을수가 없어요,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
469,풍자 언니… 판교도 와주세요… 진짜 판교 진짜 진짜 구디보다 없음 진짜….,2,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
470,"구디단은 각 빌딩마다 구내식당이 있으며, 특정 회사 전용이 아닌 빌딩별 상가로 입점한 형태라 구내식당에 외부인이 출입 가능합니다. 대부분의 구내식당은 한식 뷔페이고 특히 우림이비지센터2차 건물 지하에  까사미아푸드 가시면 최고의 가성비 맛보실 수 있습니다. 구디 직장인들은 그래서 다른 건물 구내식당 투어도 다녀요 ㅎㅎㅎ 다음번에 구디단 방문 주시면 각 빌딩의 구내식당들 검증하러 가셔도 재미있을 것 같네요.",2,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
471,씁.. 낭만부대찌개는.... 그닥.... 쏘쏘.... 무한자금성은 맛났어용 ㅋㅋㅋ 사장님 겁나 친절하셨음.. 중국집 2번 간거 여기가 처음이었어요 ㅋㅋㅋㅋㅋㅋ 와 근데 가서 뷔페를 안먹고 단일 메뉴를 시켰다니 후회중 (근데 짬뽕 진짜 담백?하게 맛있었어요 특이함 ) 나중에 뷔페 먹어보러 가야지 룰루랄라,0,1 day ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
472,부산옆에 김해 장유 한번 와주세요ㅠㅠ맛있는집 많아요ㅠㅠ,2,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
473,구디라니 나의 나와바리 자나엉~!!   더반갑네요 기달린 풍자언니못보다니 아쉽다~~~~,4,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
474,무한자금성 진짜 가격대비 너무 좋음 ㅠㅠㅠ 진짜 저긴페업하면 절대안댐 ㅠㅠ 무한자금성 꼭 지켜.. 무조건 지켜,3,3 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
475,앗 회사앞이다 ㅋㅋㅋ 진짜 없 ㅜㅠ하아... 점심마다 맨날 다들 고민. 점심만오면 한숨 오만번 마라탕 손오공 맛있는데,0,5 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
476,방배동 와주세요~~~ 오래되고 숨어있는 맛집이 은근히 많아요,0,6 days ago (edited),🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
477,ㅋㅋㅋㅋㅋㅋㅋ와 진짜 이렇게 없을수가 있나... 깡시골 울진은 그래도 맛집이라고 소문난 곳 몇 곳 있다구요 ㅠㅠ,0,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
478,동대문 가주세요ㅠㅠㅠㅠㅠ 맛집 진짜 많아오ㅠㅠㅠㅠ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
479,가보고싶다 무한자금성....중식뷔페라니 폼 미쳤따,3,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
480,아~ 오늘영상 감동도 있고 잼이도 있네요! 다음주~ 태국편 기대하겠습니다~~,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
481,아씨... 회사에서 보다가 체중감량실에 혼자 빵터졌네ㅠㅠㅠㅠ,0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
482,춘천도 찾아주세요 ㅠㅠ 춘천 20년사는데 닭갈비 빼고 다 프렌차이즈만 친구들이랑 또간집 보면서 춘천오면 어떡하지 맛집 물어보면 어떡하지 걱정함,2,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
483,와ㅠㅠ 다른곳가도 사골국물베이스인데 진짜나주곰탕 맞네ㅜㅠ먹고싶다,4,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
484,"진짜 광명에 맛집이 없어요, 맛집좀 찾아주세요 !!!!",1,5 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
485,분당구 와 주세요… 그 중 판교 맛집 진짜 불모지임 진짜 와주세요ㅠㅠㅠㅠㅠ간절,8,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
486,경기도 시흥시도 와주세요 또또또또또또또간집 추천드리고싶음 ㅠㅠㅠㅠㅠㅠㅠ,0,4 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
487,운정. .운정 제발 와주세요...ㅠㅠㅠㅠ 맛집이 있는듯이 없어서 갈곳이ㅠㅠㅠㅠ,2,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
488,뭐지 오랜만에 여기 나온 곳들 다 가보고싶음.. 여기 나온 곳들만 가려고 구디단 가보고싶음ㅋㅋㅋㅋㅋㅋㅋㅋ,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
489,아니 우리동네 짜장면만 8천원인데 ...저기 너무 혜자자나 ㅠㅠ가고싶다 ㅠㅠㅠ,8,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
490,낭부 진짜 존맛ㅠㅠㅠㅠ영호랑 주왕족발 갔어야 되는데ㅠㅠㅠㅠㅠㅠ,0,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
491,낭만 부대찌개 예전에 자주갔는데 진짜 맛집임 ㅎㅎ,19,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
492,캬 곧 백만이네 10만때부터 봤는데!! 앞으로 더 흥해라!!!!!!,1,6 days ago,🚨풍자 긴급출동🚨구디단 살릴 직장인 맛집 찾았습니다 | 또간집 EP.40
