,comment,like,time,title_list
0,김대석  쉐프님!정녕   저희 곁으로계절 밥상으로  돌아오셨군요.,568,2 days ago,콩나물굴밥 너무너무 맛있어요
1,다시 뵙게 되어 반갑습니다 셰프님!맘고생 힘드셨을텐데일찍 오셨네요.힘내세요~,14,1 day ago,콩나물굴밥 너무너무 맛있어요
2,김대석 셰프님 돌아와주셔서 너무 감사드립니다. 마음이 얼마나 힘드셨을까요ㅠㅠ..여러방면으로 선한 영향력을 전해주셔서 감사드리고 항상 응원하겠습니다 셰프님!!!,115,1 day ago,콩나물굴밥 너무너무 맛있어요
3,셰프님 다시 저희들 곁에 돌아오셔서 너무 감사드립니다 셰프님의 밥상을 받듯  넘 따뜻하고 행복합니다,35,1 day ago,콩나물굴밥 너무너무 맛있어요
4,어려움 이겨내고 다시 따뜻한 밥상으로 돌아와주신 김대석 셰프님 감사드립니다~ 앞으로 오래오래 셰프님을 사랑하는 구독자님들과 행복한 하루하루 만들어가요~^^,353,1 day ago,콩나물굴밥 너무너무 맛있어요
5,쉐프님! 요리할때마다 믿고 따라하는 레시피는 쉐프님 레시피가 최고인것 같아요 :) 저희 집 식탁은 매일 매일 쉐프님 레시피 요리로 가득합니다~힘들고 어려운 시간 보내고 다시 건강한 모습으로 돌아 오신 쉐프님 너무 감사드려요! 기도하는 맘으로 기다렸어요. 쉐프님 가정에 평안이 가득하길 바랍니다~,34,1 day ago,콩나물굴밥 너무너무 맛있어요
6,셰프님! 영상이 올라와서 반가운 마음으로 시청했습니다. 진심으로 용기내주시고 일어나주셔서 정말로 감사합니다! 많은 애청자들 모두 셰프님 걱정하며 한 마음으로 기다렸습니다!!목소리 들려주셔서 눈물나게 고맙습니다. 셰프님은 요리를 알려주셨지만 구독자들은 사랑을 배웠습니다!  계속 셰프님과 함께 하겠습니다!,218,1 day ago,콩나물굴밥 너무너무 맛있어요
7,"셰프님 돌아와주셔서 너무나 감사드립니다.누구보다 힘드셨을텐데, 기운내주셔서 다시한번 감사드려요",384,1 day ago,콩나물굴밥 너무너무 맛있어요
8,늘 정감어린 말투로  맛난 요리 알려 주시는  김대석세프님 감사드립니다.,24,1 day ago,콩나물굴밥 너무너무 맛있어요
9,김대석 셰프님 항상 온 마음 다해 요리  알려주셔서 감사드려요 말로 다할 수 없는 아픔을 겪으시고 이렇게 용기내주셔서 감사드립니다 ㅠㅠ 영상을 통해 요리를 알려주셨지만 저는  셰프님께 따뜻함과 긍정의 마음을 배운 시간들이었어요 셰프님과 가족분들에게 평안이 함께하시길 기원드립니다,56,1 day ago,콩나물굴밥 너무너무 맛있어요
10,다시 힘내주셔서 감사드려요,2,16 hours ago,콩나물굴밥 너무너무 맛있어요
11,"음성만 들어도 착하신분,우리나라 주부들의 골치아픈 밥상을해결해주시는분 당신은 귀한분입니다오래오래 함께해주세요",235,1 day ago,콩나물굴밥 너무너무 맛있어요
12,"김대석 쉐프님! 최고의 요리법을 아낌없이 나눠주셔서 항상 응원하면서 시청하고 있습니다. 너무 멋지신 최고의 쉐프님, 추운날씨 건강 잘챙기시고 힘든시간도 부디 잘 이겨내시고 지금처럼 다정하고 따뜻한 모습 오래오래 뵐 수 있길 바랍니다. 돌아와주셔서 정말정말 감사드립니다..!!",15,1 day ago,콩나물굴밥 너무너무 맛있어요
