,comment,like,time,title_list
0,안녕하세요.카메라 잃어버린거에 이어 죄송한 말씀 남깁니다.자전거 여행을 마치고 새로운 영상을몇개찍으려 했는데 멘탈관리가 생각보다 힘들어,4.2K,3 days ago,전기자전거 국토종주 카메라 분실사건
1,,22,3 days ago,전기자전거 국토종주 카메라 분실사건
2,백업 본이 없었다는게 아쉽네요,80,3 days ago,전기자전거 국토종주 카메라 분실사건
3,정주행 했는데 멘탈 나갈만 합니다. 속상하네요,215,3 days ago,전기자전거 국토종주 카메라 분실사건
4,힘내! 화이팅,44,3 days ago,전기자전거 국토종주 카메라 분실사건
5,힘내자유ㅠㅠㅠㅠ,35,3 days ago,전기자전거 국토종주 카메라 분실사건
6,힘내세요 곽님,40,3 days ago,전기자전거 국토종주 카메라 분실사건
7,평소에 자전거 타시던 분도 아닌데 이런 일 있으면 멘탈이 박살나실 만합니다. 마음 잘 추스리시고 회복하시길 바랄게요..,118,3 days ago,전기자전거 국토종주 카메라 분실사건
8,네천천히 돌아오세여 ,22,3 days ago,전기자전거 국토종주 카메라 분실사건
9,아이고 ㅠㅜ 누군가 찾아주면 좋겠군요. ㅠ,36,3 days ago,전기자전거 국토종주 카메라 분실사건
10,기운 떨어질만하죠… 형 구독자 걱정말고 푹 쉬다와요!! 간만에 리프레쉬!,47,3 days ago,전기자전거 국토종주 카메라 분실사건
11,진짜... 몇년이 지나더라도 카메라 꼭 찾으시면 좋겠어요... 어쩌다 착한 준빈님께 이런일이ㅠㅠㅠㅜㅠㅠ 이 영상이 널리널리 퍼져서 더 많은 사람들이 알게돼서 카메라를 꼭 찾을 수 있길...바랍니다,18,1 day ago,전기자전거 국토종주 카메라 분실사건
12,메인 카메라 대부분의 촬영 분량이 날라갔는데도 이렇게 재미있게 편집해낼 수 있다니… 역시 클라스… 많이 속상하시겠지만 이번에 럭작업 크게 하셨으니 앞으로 엄청 큰 행운이 올 겁니다 !,9,1 day ago,전기자전거 국토종주 카메라 분실사건
13,구미 인동 사는 43살 아재 구독자 입니다제가 외발 전동휠 타고3일동안 3회에 걸쳐탄피 찾는 자세로 엄청 찾았는데,1.7K,3 days ago,전기자전거 국토종주 카메라 분실사건
14,이제 당근마켓 매복도 부탁드립니....,136,2 days ago,전기자전거 국토종주 카메라 분실사건
15,ㅠㅠㅠㅠㅠㅠㅠ,5,2 days ago,전기자전거 국토종주 카메라 분실사건
16,아고 제가 대신 감사한 마음이네요꼭 찾았으면 좋겠습니다 우리 끄박 ㅠㅠ,158,2 days ago,전기자전거 국토종주 카메라 분실사건
17,감사합니다! 우리 꼭 리도동동꺼도 찾아서 다 봅시다 ㅠㅠ ㅋㅋㅋㅋㅋㅋㅋㅋ,60,2 days ago,전기자전거 국토종주 카메라 분실사건
18,대단하십니다! 멋있으세요~,27,2 days ago,전기자전거 국토종주 카메라 분실사건
19,그렇게 할일 없으시면 저희집와서 집안일 좀 해주실래요? 전 최저시급으로 드릴게요!!,9,2 days ago,전기자전거 국토종주 카메라 분실사건
20,탄피 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,24,2 days ago,전기자전거 국토종주 카메라 분실사건
21,고생하셨습니다 선생님,26,2 days ago,전기자전거 국토종주 카메라 분실사건
22,아무래도 나이가 좀 있으신 분이 주워가신게 아닐까싶네요. 구미인동 형님 수고하셨습니다!,27,2 days ago,전기자전거 국토종주 카메라 분실사건
23,이런분이 진정한 찐팬,41,2 days ago,전기자전거 국토종주 카메라 분실사건
24,서브 카메라로도 이렇게 재밌는 영상을 만들어내시는것도 너무 대단하신거 같아요. 찾으려고 노력하시는 구독자님들도 멋지십니다!!,21,1 day ago,전기자전거 국토종주 카메라 분실사건
