,comment,like,time,title_list
0,280만 회원! 1등 간편건강식 플랫폼 랭킹닭컴뽀득! 탱글! 맛있닭 프랑크 소시지 훈제 https://bit.ly/3MDc1cG,150,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
1,No subtitle cc for this video?,0,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
2,ㅂㅇq,0,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
3,마이페이지에 쿠폰 등록 하는곳이 없잖아요!! 한참 찾다가 못찾아서 주문도 못넣다고요!!,0,9 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
4,랭킹닭컴 쓰래기네 쿠폰 들어가니까 아무것도 없구만 이딴식으로 회원만 들리냐,0,9 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
5,석후니형 재밋게 보셨어?,0,8 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
6,아 근데 황정민 배우님 잘생겼는데 ㅋㅋㅋㅋ 왜 그렇게 생각하세여!!! ㅜㅜㅜ,0,7 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
7,개쩌는거 보고싶은사람 나만따라왕,0,7 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
8,오늘방송보고사려는뎁 윽 날짜지낫,0,4 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
9,와...섭외력 미쳤다 ㄷㄷㄷ,2.2K,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
10,신동엽의 파워,50,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
11,섭외력은 무슨~  영화 홍보하려고 나온거지,98,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
12,사실 홍보팀에서 먼저 출연하겠다고 했겠지 ㅋ,34,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
13,아무래도 매스컴의 플랫폼이 바껴가니까 여기서 슈퍼스타들을 보네요 ㅎ,18,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
14,어쨋든 굿 ㅋㅋ,10,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
15,영화가 얼마나 개판이길래 여까지 나왔을까 ㅋㅋ,18,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
16,ㅋㅋㅋㅋ영화 개봉 엘범 드랍 뻔한데 와 섭외력 미쳤다 이러고있노,17,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
17, @dentaleunso  뻔한 얘기하면 죄인가..?,11,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
18,조만간 송승헌도 나올듯,4,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
19,아 신동엽 천재야 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ드루와 드립 진짜 간만에 몸 떨릴 정도로 웃었넼ㅋㅋㅋㅋㅋㅋㅋ,99,7 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
20,정우성은 사용하는 어휘나 표현방법을 보면 정말 품위있는 사람이라는게 느껴짐아니 저 비주얼에 반칙아니냐고,247,10 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
21,그러니깐여 우성옵은 평생반칙이야,10,7 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
22,품위?,6,7 days ago,[ENG SUB]열한 번째 짠 황정민 정우성 EP.12 이제 '짠한형은 내꺼야! 짠스들 드루와 드루와~'
