,comment,like,time,title_list
252,키쓰 이 개그는 다음번 안될듯...신윤승은 진짜 잘한다.,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
253,사실상 신윤승 혼자 다 끌고가는 개그콘서트,0,1 day ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
254,신윤승 빵 터졌다ㅎ,0,1 day ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
255,이상해가 개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
256,이번 개콘 생각보다 재밌던데ㅋㅋㄱㅋ,0,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
257,개콘2는 신승윤을 위한 판이었네. 첫회에 데프콘 소개팅에서도 혼자 웃기더니. 크게되겠다,2,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
258,신윤승씨 재미있네 ㅋㅋ,1,1 day ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
259,쩐다ㅋㅋㅋㅋㅋ 신윤승!!!!!!,1,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
260,개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
261,1회는 개노잼이였는데 2회되고 발전했네 ㅋㅋㅋㅋ 재밌는거많다.,3,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
262,송준근이랑 재밌네 마지막에 플러팅도 재밌고,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
263,구독자 5만명 축하드립니다.,1,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
264,신윤승은 바로 메인 잡았네~!!! ㅎㅎ 남현승은 외모는 신동엽인데 성대모사는 앙드레김인데??!!! ㅋ,1,2 days ago (edited),"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
265,남현승 존재감 쩐다 ㅋ 그래두 난 only 신윤승,0,11 hours ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
266,코빅이 빨리 다시 해야되는데...,2,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
267,남들은 제약이 심해서 개그할수 없다라고 하는데 그 제약으로 웃겨버리네 ㅋㅋ,3,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
268,신윤승 최고다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나 방금 공책만 스무권 사지 않았어? ㅋㅋㅋㅋㅋ,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
269,황이형 개잘하네 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,18 hours ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
270,"개콘 제작진 분들이 이 글을 보셨으면 좋겠다. 제작진 입장에서도 분명 모든 코너를 강강강 으로 하기에는 어려움이 있다고 생각합니다. 매운맛 순한맛이 있듯이 , 골고루 장르를 편성해야 즐길거리가 많으니까요. 또한 강강강으로 하면 소모성이 심해서 프로그램 생명도 줄겠죠. 하지만, 시청자입장에서 다소 아닌건 아니다 싶은 것들은 고려해보셨으면 합니다. ",0,2 days ago (edited),"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
271,댓글보러 왔는데 역시나 신윤승 웃기다는 댓글이 많네요... 첫회는 조금 실망스러운 코너가 보였는데 2회때는 더 재미있다는 생각이 들었어요.. 모두 파이팅,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
272,신윤승이 뭔가 ㅈㄴ 트렌디하게 재밌게 잘하네ㅋㅋㅋㅋ이거지,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
273,신윤승 말고 건질만한 개그는 없네..,4,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
274,오 신윤승 나올 때 예전 개콘 전성기때  향기가 나네!!,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
275,동엽신 미쳤네ㅎㄷㄷ 너무똑같다,0,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
276,사람보는눈은 똑같네 윤승이가 개콘 새로운 왕자다,2,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
277,신윤승 잘치넼ㅋㅋㅋㅋㅋㅋ,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
278,남동엽 너무 좋은데 처음이라 마무리가 좀 아쉽다 ㅋㅋ 다음을 기대,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
279,왜 개콘이 폐지 됐는지  다시 봐도 알겄다,4,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
280,아우....우리 좀 더 힘을 내 봅시다...,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
281,신윤승씨 같은 개그맨분이 많아야하는데 참 신선해 마지막 나오신분저런 저질 소재로 아직도 웃길려는게참 한숨나온다,2,1 day ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
282,신승윤이 하드캐리했네,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
283,오늘 개콘보다 최초로 웃음!하도 어이가없어서..,1,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
284,난 송중근님 때문에 빵터짐 ㅋㅋㅋㅋ bj달래 겁나우낌 ㅋㅋ,2,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
285,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 대박ㅋㅋㅋㅋ동엽신 똑같앜ㅋㅋㅋㅋㅋㅋ,3,3 days ago (edited),"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
286,눈까리 나오면  올킬 ㅋ,0,3 days ago (edited),"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
287,개웃김 개콘 돌아왔네!!!,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
288,ㅋㅋㅋㅋㅋ 새우깡 ㅋㅋㅋ 개웃겨,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
289,신윤승이 다 살림..ㅋㅋ,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
290,새우 깡 하나가지고 존나게 웃기네 ㅋㄱㄲㅋㅋㅋㅋ,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
291,별론데? 하다가 ㅋㅋㅋㅋ 신윤승꺼 빵터졌네 ㅋㅋㅋㅋㅋ,5,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
292,진짜 일주일동안 회의하고 머리 싸매서 나온 결과물이 고작 이거면  접는게 맞음,0,2 days ago (edited),"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
293,개콘부활후 그나마 건진 개그맨 신윤승,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
294,신승윤 이거 신선하닥ㅋㅋㅋ,1,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
295,왜 폐지가 되었는지 이해가 가네.. 롱런은 힘들겠다... 있으면  아무생각과 기대없이 보고 없어도 아쉬운게 없게 되는 딱 그정도 프로그램,1,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
296,남동엽 잘 살리시네요,2,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
297,결국 가지고온 포맷이 유튜브 밈들이라니...,4,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
298,웃겨듀오 꾸준히 보셨으면 남현승은 신동엽 닮은꼴 개그만 하기에는 재능이 너무 많다는걸 아실겁니다  일단 이렇게나마 이름 알리고 하고 싶은거 많이 하자 현승아!,0,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
299,신윤승 대박이네,1,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
300,ㅋㅋㅋㅋㅋㅋㅋㅋ신윤승 보고 개터진거 보면 다른 개그맨들이 개노잼이 맞다 ㅋㅋㅋㅋㅋㅋㅋㅋ 개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋ,1,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
301,급똥뮤지션은 지나가는 학생들도 짤수있는 아이디어다;;뺍시다,2,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
302,첨에 노잼이라 딴거 넘기려다가 신윤승 웃기단 댓글보고 참고 봤는데 신윤승만 웃기네 ㄹㅇ,0,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
303,3:43 ㅋㅋㅋㅋㅋㅋ잼민잌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미치겟다,3,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
304,기대되는사람 신윤승 하나였는대 역시 잘해!,2,3 days ago (edited),"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
305,개콘을 TV판이랑 유튜브판으로 나눠서 TV판은 수위가 낮지만 유튜브 판은 코빅처럼 자유로운 개그를 보여주도록 하는것도 나쁘지않을듯.,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
306,신윤승님 화이팅 ㅋㅋㅋㅋ,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
307,신윤승짱,0,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
308,아 개콘 본방사수해야하는데 아 까먹었어 ㅋㅋ,0,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
309,음소거? 묵음? 개그 좋네 ㅋㅋㅋㅋㅋ,3,3 days ago (edited),"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
310,짭동엽형 snl에서 신동엽형이랑 호흡 좋았는데,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
311,진짜 이번 개콘은 신윤승이 멱살잡고 버티고있다,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
312,행님들 ㅋㅋㅋㅋㅋ개웃기네,0,1 day ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
313,유일하게 새우깡 개그만 웃었다,1,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
314,이제 조금씩 자리 잡아 가는 느낌 ㅎㅎㅎ,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
315,철 지나고 재미 떨어진 밈들을 잔뜩 주워다가 한 바구니에 넣고 슥슥 비벼서 이걸 음식이랍시고 내놓는 꼴이네...그래 뭔진 알겠는데 웃기지가 않아 도대체 뭘로 웃기려는거야 개그맨들은 알잖아 이게 재미없다는거,167,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
316,단 한순간도 웃긴 순간이 없다...,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
317,맘아프다..참각자 개인방송해서 몰카 이런거 하는게 제일 편할꺼같아여,1,3 days ago (edited),"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
318,신윤승은 연말시상식 수상 확정이다,1,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
319,한다면 코미디부문 신인상 정도?,0,1 day ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
320,신윤승!!!!!,0,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
321,이근 폼 미쳤네,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
322,아니 이게 진짜 재밌다는 사람들은 어떤인생을 살아온거냐?,4,21 hours ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
323,플러팅 이근폼 미쳤네,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
324,패러디로 하면 더 재밌을것 같습니다 신동엽 패러디 /백종원 패러디 웃기네요 ㅋㅋㅋㅋ,1,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
325,개콘 다시하니 좋네요,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
326,정말 어렵게 다시 시작한 했는데..길어야 1년 가겠네..,0,1 day ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
327,신승윤이 살리네 달래랑  개콘 달라진게 없네,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
328,"선배들과 신인들의 실력차의가 심각하게남.신윤승,송준근두명제외나머지는 어색함.불안정함.잘하는인재들이 시급하다.",65,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
329,진짜 유튜브하는 사람들이 다 살리네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나머지는 감다뒤,0,1 day ago (edited),"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
330,신윤승이 대단한것1. 거진 스탠딩 코미디임2. 외모나 몸짓으로 웃기지 않음3. 아이디어로 승부,1,2 days ago (edited),"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
331,4:26 하드캐리 신윤승 부분,1,23 hours ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
332,신윤승이 최고다ㅎ,0,20 hours ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
333,나도 웃고싶다,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
334,신윤승 썰엇닼ㅋㅋㅋㅋㅋㅋ,3,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
335,그냥 추억으로 남겨주세요,0,7 hours ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
336,앜ㅋㅋㅋ신윤승ㅋㅋㅋㅋㅋㅋㅋ,0,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
337,"여전하다..변한게 없다5초도 웃긴장면이  없는데..,",0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
338,정치 없으니까 재미있다~  깡 ㅎㅎ,0,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
339,개콘은 신윤승이 살리겠구만 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
340,snl은 자연스럽게 웃기는데 개콘은 억지로 웃기지도않은데 시청자들이 불쌍하니까 웃어주는  느낌,4,3 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
341,송준근님 저번에 가족여행으로 단양갔었는데 안소미님이랑 촬영하시더라구요. 근데 진짜 잘생기심...매우 놀람...,1,2 days ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
342,신윤승이 살렸다,0,1 day ago,"[풀버전✂] 신동엽의 발톱을 먹고 자란 남동엽, 싱크로율 미쳤다ㅋㅋㅋㅋ '봉숭아학당' [개그 콘서트/Gag Concert Ep.1052] | KBS 231119 방송"
