,comment,like,time,title_list
0,The man really came back from space after over 4 years and drops this track like he never left. I want to lay down and marinate in Dean’s vocals. I missed his music so much and I really felt like there was really something missing in my music spectrum all this time without his releases. I’m so grateful you dropped music again and can only be hopeful there’s more to come. Welcome back DEAN!,5.7K,5 days ago,DEAN - DIE 4 YOU (Official Visualizer)
1,Marinate describes it perfectly,108,5 days ago,DEAN - DIE 4 YOU (Official Visualizer)
2,Literally want to marinate forever ,50,5 days ago,DEAN - DIE 4 YOU (Official Visualizer)
3,"You explained this so beautifully, exactly what we've all been thinking.. I love when people are so good with their words",45,5 days ago (edited),DEAN - DIE 4 YOU (Official Visualizer)
4,THIS DESCRIBES HOW HIS MUSIC MAKES ME FEEL LIKE PERFECTLY BRUH,21,5 days ago,DEAN - DIE 4 YOU (Official Visualizer)
5,This is so meaningful,13,5 days ago,DEAN - DIE 4 YOU (Official Visualizer)
6,literally this. it feels like those 4 years don't exist anymore once he released this fr,18,5 days ago,DEAN - DIE 4 YOU (Official Visualizer)
7,Couldn’t have said it any better. Took the words straight out of my mouth ,9,5 days ago,DEAN - DIE 4 YOU (Official Visualizer)
8,We all wanna get marinated with Dean voice ,11,5 days ago,DEAN - DIE 4 YOU (Official Visualizer)
9,Yes ,6,5 days ago,DEAN - DIE 4 YOU (Official Visualizer)
10,Tbh it doesn’t even feel like 4 years. It feels like just yesterday Dean fell down the stairs. Respectfully.,19,5 days ago,DEAN - DIE 4 YOU (Official Visualizer)
11,"His voice feels like heavy rain after years of drought. Thank you for coming back, Dean. ",723,4 days ago,DEAN - DIE 4 YOU (Official Visualizer)
12,this is so real ,4,2 days ago,DEAN - DIE 4 YOU (Official Visualizer)
13,there aren't many artists that make me feel a rush of emotion whenever they drop new music and have me feel such a strong longing from their absence in between music the way Dean does,296,3 days ago,DEAN - DIE 4 YOU (Official Visualizer)
14,"Same here, He's one of a kind 🥹",5,3 days ago,DEAN - DIE 4 YOU (Official Visualizer)
15,좋은 댓글,4,22 hours ago,DEAN - DIE 4 YOU (Official Visualizer)
16,dean obrigada pela música incrível!!!!! q deus te abençoe sempre,26,1 day ago,DEAN - DIE 4 YOU (Official Visualizer)
