,comment,like,time,title_list
0,STRAY KIDS NEVER DISAPPOINT...THEY ARE GEN 4 LEADERS.,9.6K,3 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
1,SKZ 4TH GEN LEADERS ️,295,3 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
2,SKZ 4TH GEN LEADERS.,229,3 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
3,SKZ 4TH GEN LEADERS,193,3 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
4,SKZ 4TH GEN LEADERS? More like SKZ SQUADRON CAPTAINS! ,123,3 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
5,literally 4th gen leaders: they're the FIRST AND ONLY korean act to have 4 albums consecutively top billboard 200 as of today!! AND the first global music act since alicia keys in 2001-2007 to reach this point AND the fastest music act ever to reach this milestone (20 months),248,3 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
6,SKZ 4TH GEN LEADERS.,94,3 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
7,YESSS,58,3 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
8,SKZ 4TH GEN LEADERS,63,3 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
9,SKZ 4TH GEN LEADERS,58,3 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
10,Stray kids 4th gen leaders!! ️️,55,3 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
11,Stray Kids are really performance Kings!!! They know how to put on a show! Congratulations on your 4th #1 on BB200 and for entering Hot100 for ROCK STAR and LALALALA!,615,2 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
12,,1,10 hours ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
13,STRAY KIDS WE'RE SO PROUD OF YOU!!!! ️ YOU LEVEL UP EVERY STAGE ,298,2 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
14,So you doesn't love Jungkook?,0,1 day ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
15, @Baphomet-bk7cx  ¿Qué tenía que ver?  Que desesperados son por atención.,2,10 hours ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
16,"Stray Kids always knows how to DELIVER on their performances. They never give less than over the top, and i love to see it every single time. This makes me proud to be a stay.",357,2 days ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
17,How about BTS ?,1,1 day ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
18, @Baphomet-bk7cx This is not a BTS video and it is none of our business. It's not talked about BTS either.,10,1 day ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
19," @Addictedtostraykids  but ofcourse  you know right, Stray kids not even reach 10% of BTS level...",0,1 day ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
20," @Baphomet-bk7cx what are you talking about rn..army’s are so crony,not everything is about bts there is other successful groups.",6,1 day ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
21, @Baphomet-bk7cx armies when its not about Bts and they are not getting praised:,4,1 day ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
22," @oddallysonn ikr only Thing Missing is the good old ""bt$ PaVeD tHe wAy"" Like armys should Take a chill pill, can you Imagine what hell would Break lose If stay started to wrote that sh*t under bt$ Videos??Like be serious",4,22 hours ago,Stray Kids - “S-Class” + “LALALALA” [2023 Billboard Music Awards]
